Timestamp, Time, Mean, Variance, Deviation, Weighted, Min, Max, Root Mean Square
13.930, 2.071000000E+001, 1.690612354E-004, 3.443676167E-006, 1.855714463E-003, 3.331625987E+002, -2.575076418E-003, 7.842482999E-003, 1.840724251E-003
14.030, 2.081000000E+001, -3.634520039E-004, 2.190025693E-006, 1.479873539E-003, 3.328864464E+002, -2.709574765E-003, 5.547747016E-003, 1.506223022E-003
14.130, 2.091000000E+001, -1.881250137E-004, 3.047711149E-006, 1.745769500E-003, 3.329696488E+002, -3.788903821E-003, 7.415426429E-003, 1.734579993E-003
14.230, 2.101000000E+001, 7.238506699E-005, 4.356491821E-006, 2.087221076E-003, 3.329119469E+002, -3.048972925E-003, 8.750011213E-003, 2.062880394E-003
14.330, 2.111000000E+001, 4.746621733E-004, 3.835980269E-006, 1.958565870E-003, 3.327448556E+002, -2.807221608E-003, 8.475780487E-003, 1.991914645E-003
14.430, 2.121000000E+001, 5.491229506E-004, 3.597863025E-006, 1.896803370E-003, 3.328708671E+002, -2.153320936E-003, 8.588480763E-003, 1.952343792E-003
14.530, 2.131000000E+001, 5.807528234E-004, 4.409994426E-006, 2.099998673E-003, 3.326834984E+002, -3.587073879E-003, 9.128889069E-003, 2.153998010E-003
14.630, 2.141000000E+001, 6.461592599E-004, 3.134849440E-006, 1.770550604E-003, 3.327619393E+002, -2.373979660E-003, 8.122933097E-003, 1.864379652E-003
14.730, 2.151000000E+001, 5.814296938E-004, 4.105451364E-006, 2.026191344E-003, 3.330145940E+002, -3.250925569E-003, 8.841976523E-003, 2.084077468E-003
14.830, 2.161000000E+001, 1.706073100E-004, 3.104183439E-006, 1.761869302E-003, 3.329506603E+002, -2.340652980E-003, 8.510235697E-003, 1.748593292E-003
14.930, 2.171000000E+001, 2.073715640E-005, 3.259102689E-006, 1.805298504E-003, 3.330181669E+002, -2.406334504E-003, 8.608227596E-003, 1.783267341E-003
15.030, 2.181000000E+001, 3.989455807E-004, 4.127616532E-006, 2.031653645E-003, 3.328562337E+002, -3.136945423E-003, 9.636353701E-003, 2.045996220E-003
15.130, 2.191000000E+001, 6.582802888E-004, 2.892400296E-006, 1.700705823E-003, 3.334381536E+002, -3.113565035E-003, 7.843659259E-003, 1.804213648E-003
15.230, 2.201000000E+001, 5.225196662E-006, 2.362749813E-006, 1.537123877E-003, 3.329456408E+002, -2.257336397E-003, 5.833895411E-003, 1.518271738E-003
15.330, 2.211000000E+001, 7.777804193E-004, 2.623281559E-006, 1.619654765E-003, 3.330853796E+002, -1.812182134E-003, 7.275776472E-003, 1.778831488E-003
15.430, 2.221000000E+001, 1.210204671E-004, 3.631223635E-006, 1.905576982E-003, 3.328159855E+002, -2.661349950E-003, 9.192934260E-003, 1.886081429E-003
15.530, 2.231000000E+001, 5.182600136E-005, 2.782412818E-006, 1.668056599E-003, 3.329719783E+002, -3.153464058E-003, 7.403196767E-003, 1.648403781E-003
15.630, 2.241000000E+001, 5.242700627E-004, 2.611254431E-006, 1.615937632E-003, 3.327983242E+002, -2.081186511E-003, 8.146616630E-003, 1.680007261E-003
15.730, 2.251000000E+001, 6.234428813E-004, 3.233196479E-006, 1.798109140E-003, 3.332960468E+002, -1.557425247E-003, 8.774322458E-003, 1.882290906E-003
15.830, 2.261000000E+001, 6.225510882E-004, 2.961390362E-006, 1.720869072E-003, 3.329209582E+002, -2.243350493E-003, 7.469568402E-003, 1.810174352E-003
15.930, 2.271000000E+001, 1.854093979E-004, 3.635821959E-006, 1.906783144E-003, 3.327141150E+002, -2.732314402E-003, 9.414310567E-003, 1.892490428E-003
16.030, 2.281000000E+001, 7.516134381E-004, 2.941523287E-006, 1.715086962E-003, 3.328279220E+002, -2.211297164E-003, 8.121614344E-003, 1.853294790E-003
16.130, 2.291000000E+001, 3.620453847E-004, 3.414597977E-006, 1.847863084E-003, 3.330316184E+002, -2.518698573E-003, 8.196480572E-003, 1.860750376E-003
16.230, 2.301000000E+001, 6.247873904E-004, 3.753449544E-006, 1.937382137E-003, 3.328863071E+002, -2.836233471E-003, 9.473650716E-003, 2.013022920E-003
16.330, 2.311000000E+001, 2.757087830E-004, 4.219255072E-006, 2.054082538E-003, 3.331542943E+002, -2.766822465E-003, 9.518139996E-003, 2.047525762E-003
16.430, 2.321000000E+001, 5.770014370E-004, 1.861337157E-006, 1.364308307E-003, 3.332914125E+002, -1.659511472E-003, 6.241206545E-003, 1.465902230E-003
16.530, 2.331000000E+001, 9.236709125E-004, 3.437939523E-006, 1.854168149E-003, 3.331624338E+002, -1.944793155E-003, 9.304809384E-003, 2.051159500E-003
