Timestamp, Time, Mean, Variance, SDeviation, Weighted, Min, Max, RootMeanSquare
59.4000, 1.631000000E+001, 6.260126598E-004, 4.907214148E-006, 2.215223273E-003, 4.733095632E+002, -2.296281047E-003, 1.254954841E-002, 2.278169615E-003
59.5000, 1.641000000E+001, 1.178813799E-003, 3.559551943E-006, 1.886677488E-003, 4.730421109E+002, -2.262096852E-003, 1.082381792E-002, 2.206819603E-003
59.5900, 1.650000000E+001, 4.600748747E-004, 3.802343695E-006, 1.949959921E-003, 4.729421393E+002, -2.365004271E-003, 1.053993776E-002, 1.982300698E-003
59.6900, 1.660000000E+001, -4.614094292E-004, 4.199458594E-006, 2.049258059E-003, 4.733293206E+002, -3.278910415E-003, 1.099213585E-002, 2.078229042E-003
59.8000, 1.671000000E+001, -8.074028818E-005, 3.675605415E-006, 1.917186849E-003, 4.728338766E+002, -2.821399365E-003, 8.870154619E-003, 1.897483673E-003
59.9000, 1.681000000E+001, 5.700035247E-004, 2.936907280E-006, 1.713740727E-003, 4.731360281E+002, -2.878570231E-003, 8.644727990E-003, 1.787888893E-003
00.0000, 1.691000000E+001, -1.536687183E-004, 3.444498962E-006, 1.855936142E-003, 4.732987908E+002, -2.918503014E-003, 9.260721505E-003, 1.841621192E-003
00.1000, 1.701000000E+001, 3.708438924E-004, 3.233622817E-006, 1.798227688E-003, 4.727626952E+002, -3.145483788E-003, 8.029439487E-003, 1.816394705E-003
00.1900, 1.710000000E+001, 7.297931773E-004, 5.090977435E-006, 2.256319444E-003, 4.730689336E+002, -1.857546042E-003, 1.204699744E-002, 2.347433212E-003
00.2900, 1.720000000E+001, -4.720859902E-005, 2.907275402E-006, 1.705073430E-003, 4.728029696E+002, -2.710736124E-003, 8.438914083E-003, 1.686682523E-003
00.4000, 1.731000000E+001, 5.504225968E-004, 3.842442151E-006, 1.960214823E-003, 4.729014543E+002, -2.610824769E-003, 9.807502851E-003, 2.014949027E-003
00.5000, 1.741000000E+001, 4.595711232E-004, 4.147347025E-006, 2.036503627E-003, 4.730583080E+002, -2.412072150E-003, 1.022087410E-002, 2.065523995E-003
00.6000, 1.751000000E+001, -1.488407769E-005, 3.736731983E-006, 1.933062850E-003, 4.730651806E+002, -3.186544869E-003, 9.153705090E-003, 1.911521653E-003
00.7000, 1.761000000E+001, -1.849049593E-005, 3.840555952E-006, 1.959733643E-003, 4.736740068E+002, -3.384663258E-003, 1.011791080E-002, 1.937924705E-003
00.8000, 1.771000000E+001, 4.054393213E-004, 3.574973821E-006, 1.890760117E-003, 4.725969478E+002, -2.015174599E-003, 9.345541708E-003, 1.913089387E-003
00.9000, 1.781000000E+001, 1.145320526E-003, 2.927410265E-006, 1.710967640E-003, 4.727244962E+002, -1.831761794E-003, 9.496772662E-003, 2.043065298E-003
01.0000, 1.791000000E+001, 1.086875604E-004, 2.827160171E-006, 1.681416121E-003, 4.729624593E+002, -2.135417424E-003, 8.444707841E-003, 1.666177474E-003
01.1000, 1.801000000E+001, -2.455928939E-004, 2.574403094E-006, 1.604494654E-003, 4.732581070E+002, -2.461192897E-003, 7.825735956E-003, 1.605462552E-003
01.2000, 1.811000000E+001, 1.736436096E-004, 3.534524163E-006, 1.880033022E-003, 4.730291364E+002, -2.676817589E-003, 9.581970051E-003, 1.867118444E-003
01.3000, 1.821000000E+001, 4.036760696E-004, 3.564978640E-006, 1.888115102E-003, 4.733427214E+002, -2.709709341E-003, 9.896526113E-003, 1.910160009E-003
01.4000, 1.831000000E+001, 4.539522362E-004, 4.321217553E-006, 2.078753846E-003, 4.731716966E+002, -3.175862599E-003, 1.015870273E-002, 2.105056562E-003
01.5000, 1.841000000E+001, -1.172484956E-005, 3.680321275E-006, 1.918416345E-003, 4.728657094E+002, -2.394577721E-003, 1.016004477E-002, 1.897017087E-003
01.6000, 1.851000000E+001, 5.989054333E-004, 4.666940670E-006, 2.160310318E-003, 4.724472595E+002, -2.608282026E-003, 1.237863116E-002, 2.218539744E-003
01.7000, 1.861000000E+001, 1.514000040E-004, 3.918088191E-006, 1.979416124E-003, 4.728874169E+002, -3.452731762E-003, 1.091748849E-002, 1.963145824E-003
01.8000, 1.871000000E+001, 6.417986608E-004, 3.936013182E-006, 1.983938805E-003, 4.727272431E+002, -2.035392914E-003, 1.121832803E-002, 2.064086176E-003
01.9000, 1.881000000E+001, 4.556025734E-005, 3.810191383E-006, 1.951971153E-003, 4.734057667E+002, -2.478747861E-003, 9.890181944E-003, 1.930698371E-003
02.0000, 1.891000000E+001, 1.155076102E-003, 3.937426361E-006, 1.984294928E-003, 4.724400338E+002, -1.743879518E-003, 1.155827101E-002, 2.276868200E-003
02.1000, 1.901000000E+001, -8.917059103E-005, 4.133796560E-006, 2.033174011E-003, 4.727203486E+002, -3.182623070E-003, 9.322310798E-003, 2.012432808E-003
02.2000, 1.911000000E+001, 3.497326018E-004, 3.678740439E-006, 1.918004285E-003, 4.730854590E+002, -2.630884759E-003, 9.326453321E-003, 1.928549596E-003
02.3000, 1.921000000E+001, 4.411467434E-004, 3.073938396E-006, 1.753265067E-003, 4.729096240E+002, -1.630063518E-003, 9.110770188E-003, 1.788921212E-003
02.4000, 1.931000000E+001, 4.608956297E-004, 3.923878331E-006, 1.980878172E-003, 4.728318711E+002, -2.107616980E-003, 1.103850268E-002, 2.012239006E-003
02.5000, 1.941000000E+001, -1.157552793E-005, 4.698611389E-006, 2.167628056E-003, 4.730062221E+002, -3.398238914E-003, 1.013157703E-002, 2.143439245E-003
02.6000, 1.951000000E+001, 4.259202940E-004, 3.640710318E-006, 1.908064548E-003, 4.729835975E+002, -2.116080141E-003, 1.002602838E-002, 1.934221740E-003
02.7000, 1.961000000E+001, 8.646232568E-005, 3.871232320E-006, 1.967544744E-003, 4.725557550E+002, -2.541992581E-003, 1.012511458E-002, 1.947480595E-003
02.8000, 1.971000000E+001, 4.294909147E-004, 2.522042323E-006, 1.588093928E-003, 4.734014999E+002, -2.033244120E-003, 8.272734471E-003, 1.628023152E-003
02.9000, 1.981000000E+001, 2.540909372E-005, 4.476524537E-006, 2.115779889E-003, 4.730296678E+002, -3.466309980E-003, 1.109354571E-002, 2.092293439E-003
03.0000, 1.991000000E+001, 5.688064082E-004, 3.764805113E-006, 1.940310571E-003, 4.732009550E+002, -2.373658586E-003, 1.085390802E-002, 2.001170534E-003
03.1000, 2.001000000E+001, 4.198241903E-004, 3.845947244E-006, 1.961108677E-003, 4.729548258E+002, -2.220874419E-003, 9.981534444E-003, 1.984120485E-003
03.2000, 2.011000000E+001, -3.445846025E-004, 3.256982233E-006, 1.804711122E-003, 4.729189249E+002, -3.855707590E-003, 8.679290302E-003, 1.817510220E-003
03.3000, 2.021000000E+001, 1.304984361E-004, 3.347374023E-006, 1.829583019E-003, 4.727684209E+002, -2.426549559E-003, 8.100525476E-003, 1.813840615E-003
03.4000, 2.031000000E+001, 5.623253942E-004, 3.191214980E-006, 1.786397207E-003, 4.729491420E+002, -3.015999682E-003, 7.479138207E-003, 1.853782334E-003
03.5000, 2.041000000E+001, 5.830868805E-004, 3.514528690E-006, 1.874707628E-003, 4.727983978E+002, -2.380437218E-003, 9.981606156E-003, 1.943300893E-003
03.6000, 2.051000000E+001, 4.366237821E-004, 3.866065733E-006, 1.966231353E-003, 4.731303362E+002, -2.924101893E-003, 9.601965547E-003, 1.992684995E-003
03.7000, 2.061000000E+001, -8.088682314E-005, 3.743276036E-006, 1.934754774E-003, 4.729691766E+002, -2.070281422E-003, 1.113621891E-002, 1.914845895E-003
03.8000, 2.071000000E+001, 3.443717159E-004, 3.313254766E-006, 1.820234811E-003, 4.728320691E+002, -2.775566885E-003, 1.013048086E-002, 1.832544341E-003
03.9000, 2.081000000E+001, 3.610037854E-004, 2.938102019E-006, 1.714089268E-003, 4.731214112E+002, -2.439255361E-003, 9.247528389E-003, 1.732955451E-003
04.0000, 2.091000000E+001, 3.553935914E-004, 3.444502430E-006, 1.855937076E-003, 4.732526196E+002, -2.534659812E-003, 9.859015234E-003, 1.869294663E-003
04.1000, 2.101000000E+001, -3.457785062E-004, 3.700073544E-006, 1.923557523E-003, 4.726613744E+002, -2.799768001E-003, 1.005976275E-002, 1.933238853E-003
04.2000, 2.111000000E+001, 3.631258871E-004, 3.632484998E-006, 1.905907920E-003, 4.725216044E+002, -1.704407157E-003, 1.133565977E-002, 1.919276822E-003
04.3000, 2.121000000E+001, 3.277525170E-004, 4.351951501E-006, 2.086133146E-003, 4.727621884E+002, -2.462654142E-003, 1.220502239E-002, 2.088698920E-003
04.4000, 2.131000000E+001, 8.177672757E-005, 3.371517833E-006, 1.836169337E-003, 4.729314475E+002, -1.921151648E-003, 1.039045397E-002, 1.817493507E-003
04.5000, 2.141000000E+001, 2.840870558E-004, 4.619959147E-006, 2.149409023E-003, 4.727986207E+002, -3.828411456E-003, 1.102528349E-002, 2.144294486E-003
04.6000, 2.151000000E+001, 3.149781489E-004, 4.634910696E-006, 2.152884274E-003, 4.733645355E+002, -2.586729825E-003, 1.183761563E-002, 2.152004627E-003
04.7000, 2.161000000E+001, 1.225234966E-003, 3.855606272E-006, 1.963569778E-003, 4.728300368E+002, -1.041314448E-003, 1.145445928E-002, 2.295893476E-003
04.8000, 2.171000000E+001, 5.048899540E-004, 4.097001082E-006, 2.024105008E-003, 4.731775172E+002, -2.468835097E-003, 1.103197318E-002, 2.064187607E-003
04.9000, 2.181000000E+001, 6.662069136E-004, 3.602737648E-006, 1.898087893E-003, 4.727125539E+002, -1.744398265E-003, 1.015537325E-002, 1.991609516E-003
05.0000, 2.191000000E+001, 7.272432118E-004, 2.908397642E-006, 1.705402487E-003, 4.731934084E+002, -2.729980042E-003, 7.820231840E-003, 1.836477409E-003
05.1000, 2.201000000E+001, 1.000765477E-003, 4.493543053E-006, 2.119797880E-003, 4.728220678E+002, -2.346037189E-003, 1.271727867E-002, 2.322760875E-003
05.2000, 2.211000000E+001, 5.027724715E-004, 2.876908473E-006, 1.696145181E-003, 4.730591147E+002, -1.605744590E-003, 9.733699262E-003, 1.750930419E-003
05.3000, 2.221000000E+001, 1.175768265E-004, 3.534833507E-006, 1.880115291E-003, 4.729418897E+002, -2.656755270E-003, 9.846683592E-003, 1.862822042E-003
05.4000, 2.231000000E+001, 8.071880317E-005, 3.264429199E-006, 1.806773145E-003, 4.725924478E+002, -2.608705545E-003, 9.404417127E-003, 1.788407630E-003
05.5000, 2.241000000E+001, 8.464110433E-005, 4.466669677E-006, 2.113449710E-003, 4.730416202E+002, -2.532467712E-003, 1.121457014E-002, 2.091548342E-003
05.6000, 2.251000000E+001, 8.831693105E-004, 3.506889528E-006, 1.872669092E-003, 4.727295572E+002, -2.271006815E-003, 9.841029532E-003, 2.051571759E-003
05.7000, 2.261000000E+001, -2.696632008E-004, 2.394389249E-006, 1.547381417E-003, 4.728529356E+002, -2.244686708E-003, 7.284515537E-003, 1.553672694E-003
05.8000, 2.271000000E+001, 5.988676387E-004, 3.922627188E-006, 1.980562341E-003, 4.730945186E+002, -2.274494851E-003, 9.600667283E-003, 2.047950230E-003
05.9000, 2.281000000E+001, 4.496746370E-004, 3.021594455E-006, 1.738273412E-003, 4.731072919E+002, -3.111050930E-003, 8.765048347E-003, 1.776697833E-003
06.0000, 2.291000000E+001, 3.832824223E-005, 4.897219184E-006, 2.212966151E-003, 4.726786246E+002, -2.748361556E-003, 1.248373836E-002, 2.188575141E-003
06.1000, 2.301000000E+001, 3.758443183E-005, 2.784404671E-006, 1.668653550E-003, 4.733973730E+002, -2.331738360E-003, 8.682004176E-003, 1.650436791E-003
06.2000, 2.311000000E+001, -1.667294367E-004, 3.776017717E-006, 1.943197807E-003, 4.739137094E+002, -2.794108586E-003, 9.031804278E-003, 1.928705503E-003
06.3000, 2.321000000E+001, 1.043569803E-004, 3.262300434E-006, 1.806183942E-003, 4.726490273E+002, -3.306642640E-003, 9.550017305E-003, 1.789048699E-003
06.4000, 2.331000000E+001, 4.391086140E-004, 4.141990562E-006, 2.035188090E-003, 4.733399977E+002, -1.925044926E-003, 1.154576149E-002, 2.059796762E-003
06.5000, 2.341000000E+001, 7.302818916E-004, 3.353930778E-006, 1.831374014E-003, 4.731714978E+002, -1.909494051E-003, 9.669208899E-003, 1.952616354E-003
06.6000, 2.351000000E+001, -6.074110279E-005, 4.452557072E-006, 2.110108308E-003, 4.726185090E+002, -2.192092128E-003, 1.152878162E-002, 2.087414870E-003
06.7000, 2.361000000E+001, 4.173777610E-004, 3.316537662E-006, 1.821136365E-003, 4.730719776E+002, -1.850920846E-003, 9.998579510E-003, 1.848524011E-003
06.8000, 2.371000000E+001, 3.466319110E-004, 3.547949403E-006, 1.883600118E-003, 4.733125830E+002, -2.520822687E-003, 8.978458121E-003, 1.894534181E-003
06.9000, 2.381000000E+001, -7.230218503E-005, 3.095199400E-006, 1.759317879E-003, 4.729877956E+002, -2.351699630E-003, 8.471079171E-003, 1.741161910E-003
07.0000, 2.391000000E+001, -3.000340640E-004, 3.893833066E-006, 1.973279774E-003, 4.727087223E+002, -3.783136373E-003, 9.698093869E-003, 1.974164097E-003
07.1000, 2.401000000E+001, 5.238552528E-004, 2.848927637E-006, 1.687876665E-003, 4.728983099E+002, -1.798780053E-003, 9.020949714E-003, 1.749297705E-003
07.2000, 2.411000000E+001, 5.314892650E-004, 2.997876125E-006, 1.731437589E-003, 4.724298420E+002, -1.661185757E-003, 9.239077568E-003, 1.792690016E-003
07.3000, 2.421000000E+001, 2.229131712E-004, 4.412462609E-006, 2.100586254E-003, 4.728844769E+002, -3.731503151E-003, 1.125764102E-002, 2.089042404E-003
07.4000, 2.431000000E+001, 5.126331797E-004, 4.172064014E-006, 2.042563099E-003, 4.727209993E+002, -1.673198654E-003, 1.142375264E-002, 2.083781240E-003
07.5000, 2.441000000E+001, 1.876104837E-004, 4.031376668E-006, 2.007828844E-003, 4.730135390E+002, -2.462387783E-003, 1.117545180E-002, 1.994238755E-003
07.6000, 2.451000000E+001, 4.430697390E-004, 2.836329269E-006, 1.684140513E-003, 4.727214506E+002, -1.722380985E-003, 8.936542086E-003, 1.723255792E-003
07.7000, 2.461000000E+001, 1.758586557E-004, 3.383723123E-006, 1.839489908E-003, 4.725334227E+002, -1.988555770E-003, 9.969833307E-003, 1.827417725E-003
07.8000, 2.471000000E+001, 2.278739815E-004, 3.728107193E-006, 1.930830700E-003, 4.733853147E+002, -2.435064875E-003, 1.084956713E-002, 1.922807041E-003
07.9000, 2.481000000E+001, 1.124622637E-004, 3.933006433E-006, 1.983180888E-003, 4.733851636E+002, -2.742395271E-003, 9.679572657E-003, 1.964243888E-003
08.0000, 2.491000000E+001, 2.258113456E-004, 3.641535249E-006, 1.908280705E-003, 4.727131047E+002, -2.674556570E-003, 8.609997109E-003, 1.900421797E-003
08.1000, 2.501000000E+001, -5.503352719E-005, 3.488992882E-006, 1.867884601E-003, 4.727913820E+002, -2.810319187E-003, 8.909118362E-003, 1.847833433E-003
08.2000, 2.511000000E+001, 7.518192029E-007, 4.674414870E-006, 2.162039516E-003, 4.733958137E+002, -3.051647916E-003, 1.145552099E-002, 2.137882024E-003
08.3000, 2.521000000E+001, 2.155687544E-004, 3.353973884E-006, 1.831385782E-003, 4.729972470E+002, -2.692354610E-003, 9.348829277E-003, 1.823708041E-003
08.4000, 2.531000000E+001, -4.108542493E-004, 4.799526089E-006, 2.190782072E-003, 4.733245874E+002, -2.896432299E-003, 1.220832672E-002, 2.204919764E-003
08.5000, 2.541000000E+001, 2.693796956E-004, 4.044992832E-006, 2.011216754E-003, 4.728042400E+002, -2.750919899E-003, 9.695865214E-003, 2.006905459E-003
08.6000, 2.551000000E+001, 3.098202172E-004, 3.683538574E-006, 1.919254692E-003, 4.733957977E+002, -2.356347395E-003, 1.017175429E-002, 1.922932846E-003
08.7000, 2.561000000E+001, 3.401260752E-004, 3.327279926E-006, 1.824083311E-003, 4.729762150E+002, -2.396513708E-003, 9.480093606E-003, 1.835490702E-003
08.8000, 2.571000000E+001, 6.806063167E-004, 3.161271910E-006, 1.777996600E-003, 4.736681736E+002, -1.437837258E-003, 9.487922303E-003, 1.885270904E-003
08.9000, 2.581000000E+001, 5.216916795E-004, 3.186699700E-006, 1.785132964E-003, 4.729278257E+002, -1.918580965E-003, 9.579377249E-003, 1.840664652E-003
09.0000, 2.591000000E+001, 8.842011923E-004, 3.690025487E-006, 1.920943905E-003, 4.725877600E+002, -1.561813289E-003, 1.052702777E-002, 2.095193707E-003
09.1000, 2.601000000E+001, 1.248197278E-004, 3.765815828E-006, 1.940571006E-003, 4.729886447E+002, -2.269312739E-003, 1.085931621E-002, 1.922943316E-003
09.2000, 2.611000000E+001, -2.226908737E-004, 3.813237505E-006, 1.952751265E-003, 4.729735713E+002, -2.893778263E-003, 9.394065477E-003, 1.943730979E-003
09.3000, 2.621000000E+001, 7.643633740E-004, 4.193949551E-006, 2.047913463E-003, 4.730204386E+002, -1.874853508E-003, 1.102377847E-002, 2.164486553E-003
09.4000, 2.631000000E+001, 2.789827976E-004, 2.800715721E-006, 1.673533902E-003, 4.726619591E+002, -2.444105688E-003, 8.730237372E-003, 1.678186222E-003
09.5000, 2.641000000E+001, 1.612829411E-004, 4.104773211E-006, 2.026023991E-003, 4.726591329E+002, -2.852137433E-003, 1.075695548E-002, 2.009867711E-003
09.6000, 2.651000000E+001, 8.697664507E-004, 4.214015900E-006, 2.052806835E-003, 4.723572708E+002, -2.317173174E-003, 1.199159678E-002, 2.208362466E-003
09.7000, 2.661000000E+001, 6.242270403E-004, 3.383228567E-006, 1.839355476E-003, 4.732432452E+002, -3.322498873E-003, 9.336357005E-003, 1.922941785E-003
09.8000, 2.671000000E+001, 5.759149680E-004, 4.514131156E-006, 2.124648478E-003, 4.731788930E+002, -3.670105245E-003, 1.088407170E-002, 2.178415750E-003
09.9000, 2.681000000E+001, 1.939129329E-004, 4.272954318E-006, 2.067112556E-003, 4.729860257E+002, -3.945902921E-003, 9.934655391E-003, 2.053193124E-003
10.0000, 2.691000000E+001, 1.622147684E-004, 4.071935636E-006, 2.017903773E-003, 4.725874448E+002, -3.687041346E-003, 9.031559341E-003, 2.001939512E-003
10.1000, 2.701000000E+001, 7.477332010E-004, 3.161110781E-006, 1.777951288E-003, 4.729219137E+002, -1.514700707E-003, 1.076519396E-002, 1.910489156E-003
10.2000, 2.711000000E+001, 7.452550079E-004, 3.645611452E-006, 1.909348437E-003, 4.728759302E+002, -2.172658686E-003, 1.043056510E-002, 2.029779025E-003
10.3000, 2.721000000E+001, 5.275902616E-004, 5.080467603E-006, 2.253989264E-003, 4.729706132E+002, -2.610895317E-003, 1.281097345E-002, 2.290397303E-003
10.4000, 2.731000000E+001, -2.136419717E-004, 3.161475896E-006, 1.778053963E-003, 4.735026273E+002, -3.227181500E-003, 7.002374623E-003, 1.771119355E-003
10.5000, 2.741000000E+001, 8.309029903E-004, 3.120805043E-006, 1.766580042E-003, 4.729690705E+002, -1.230577822E-003, 1.050724182E-002, 1.934387138E-003
10.6000, 2.751000000E+001, 4.080353677E-004, 3.656910029E-006, 1.912304900E-003, 4.731991722E+002, -2.522605471E-003, 1.019186713E-002, 1.934460706E-003
10.7000, 2.761000000E+001, 1.192302967E-003, 3.669454717E-006, 1.915582083E-003, 4.730536999E+002, -2.039248124E-003, 1.096687373E-002, 2.238190708E-003
10.8000, 2.771000000E+001, 8.661716060E-004, 3.798882002E-006, 1.949072087E-003, 4.733422108E+002, -1.480680192E-003, 9.905006737E-003, 2.112987376E-003
10.9000, 2.781000000E+001, -4.570616681E-005, 3.772447118E-006, 1.942278847E-003, 4.732284091E+002, -2.192092128E-003, 1.112283859E-002, 1.921120510E-003
11.0000, 2.791000000E+001, 3.877751535E-004, 4.056085976E-006, 2.013972685E-003, 4.728999197E+002, -2.272542799E-003, 1.076752413E-002, 2.028871682E-003
11.1000, 2.801000000E+001, 5.828301855E-004, 4.448416371E-006, 2.109126922E-003, 4.728046120E+002, -1.737672370E-003, 1.227188855E-002, 2.165468471E-003
11.2000, 2.811000000E+001, 2.858882036E-004, 3.844159038E-006, 1.960652707E-003, 4.733549615E+002, -2.574797720E-003, 9.492029436E-003, 1.959710526E-003
11.3000, 2.821000000E+001, 8.812677589E-004, 4.028400571E-006, 2.007087584E-003, 4.732241816E+002, -1.724219532E-003, 1.128518581E-002, 2.171523295E-003
11.4000, 2.831000000E+001, 3.800798638E-004, 3.487882626E-006, 1.867587381E-003, 4.732223832E+002, -1.980813615E-003, 1.057505701E-002, 1.885426961E-003
11.5000, 2.841000000E+001, 3.066682367E-004, 4.143847924E-006, 2.035644351E-003, 4.726972523E+002, -3.589822212E-003, 1.072436851E-002, 2.036125689E-003
11.6000, 2.851000000E+001, 1.212028275E-004, 3.208485685E-006, 1.791224633E-003, 4.729306894E+002, -2.639093669E-003, 8.621039800E-003, 1.775352396E-003
11.7000, 2.861000000E+001, 6.058623710E-005, 3.253550875E-006, 1.803760204E-003, 4.729315816E+002, -2.956398297E-003, 8.273855783E-003, 1.784634539E-003
11.8000, 2.871000000E+001, 4.335916278E-004, 3.599640857E-006, 1.897271951E-003, 4.727066541E+002, -2.128868829E-003, 1.018429175E-002, 1.925526042E-003
11.9000, 2.881000000E+001, 3.776343712E-004, 3.058326553E-006, 1.748807180E-003, 4.729367581E+002, -1.733391313E-003, 9.708344005E-003, 1.770020186E-003
12.0000, 2.891000000E+001, 4.483833336E-004, 3.939522257E-006, 1.984822979E-003, 4.732506247E+002, -2.100669779E-003, 1.126067247E-002, 2.013212590E-003
12.1000, 2.901000000E+001, 7.872022103E-004, 3.884516704E-006, 1.970917731E-003, 4.729869059E+002, -2.936794655E-003, 9.585715830E-003, 2.101875693E-003
12.2000, 2.911000000E+001, 2.337672718E-004, 3.122243539E-006, 1.766987136E-003, 4.728864801E+002, -2.000175882E-003, 9.392032400E-003, 1.762812380E-003
12.3000, 2.921000000E+001, 9.169224902E-004, 3.458124330E-006, 1.859603272E-003, 4.727412222E+002, -1.582299825E-003, 1.023761556E-002, 2.054756427E-003
12.4000, 2.931000000E+001, 3.488418452E-004, 3.480745251E-006, 1.865675548E-003, 4.734512473E+002, -2.500208560E-003, 9.511614218E-003, 1.877521235E-003
12.5000, 2.941000000E+001, 8.075289214E-004, 3.552191502E-006, 1.884725843E-003, 4.729792954E+002, -1.690491335E-003, 1.026466303E-002, 2.031097455E-003
12.6000, 2.951000000E+001, 5.346392078E-004, 3.208608199E-006, 1.791258831E-003, 4.726334298E+002, -2.175682457E-003, 8.808695711E-003, 1.850174283E-003
12.7000, 2.961000000E+001, 1.968200495E-004, 3.681578316E-006, 1.918743942E-003, 4.729999447E+002, -2.988386899E-003, 9.353087284E-003, 1.907486198E-003
12.8000, 2.971000000E+001, 9.687052655E-004, 2.701733744E-006, 1.643695149E-003, 4.729714515E+002, -2.089320216E-003, 8.377565071E-003, 1.892111283E-003
12.9000, 2.981000000E+001, 2.748062195E-004, 3.381766901E-006, 1.838958102E-003, 4.732481303E+002, -2.345173387E-003, 1.037288271E-002, 1.839058178E-003
13.0000, 2.991000000E+001, 3.046885445E-004, 4.769669521E-006, 2.183957308E-003, 4.725166407E+002, -2.748510102E-003, 1.129391883E-002, 2.180942909E-003
13.1000, 3.001000000E+001, 1.100351921E-003, 3.749014413E-006, 1.936237179E-003, 4.732611916E+002, -2.428704640E-003, 1.008881256E-002, 2.208274741E-003
13.2000, 3.011000000E+001, 2.027484519E-004, 2.853814074E-006, 1.689323555E-003, 4.729650706E+002, -2.157490002E-003, 9.042521007E-003, 1.682707021E-003
13.3000, 3.021000000E+001, 1.346910604E-004, 3.368955208E-006, 1.835471386E-003, 4.729615895E+002, -2.570555080E-003, 8.902237751E-003, 1.819953631E-003
13.4000, 3.031000000E+001, 3.811275755E-004, 4.156879171E-006, 2.038842606E-003, 4.729318042E+002, -2.669095295E-003, 9.882866405E-003, 2.051770530E-003
13.5000, 3.041000000E+001, 7.915186783E-004, 3.296657994E-006, 1.815670122E-003, 4.727389526E+002, -1.262102625E-003, 9.393650107E-003, 1.962116394E-003
13.6000, 3.051000000E+001, 1.047936911E-003, 2.833526202E-006, 1.683308113E-003, 4.727094589E+002, -1.097516739E-003, 9.151982144E-003, 1.966908926E-003
13.7000, 3.061000000E+001, 2.371922869E-004, 3.782540735E-006, 1.944875506E-003, 4.735580445E+002, -2.538769273E-003, 1.090813987E-002, 1.937716299E-003
13.8000, 3.071000000E+001, 6.006276718E-004, 3.509705089E-006, 1.873420692E-003, 4.730613141E+002, -1.769424765E-003, 9.807346389E-003, 1.947425286E-003
13.9000, 3.081000000E+001, 8.317407672E-004, 4.044614474E-006, 2.011122690E-003, 4.727448551E+002, -2.262647497E-003, 1.115097571E-002, 2.155580399E-003
14.0000, 3.091000000E+001, 1.509561167E-004, 3.644174209E-006, 1.908972029E-003, 4.730553083E+002, -2.742469544E-003, 9.733962826E-003, 1.893668479E-003
14.1000, 3.101000000E+001, 7.456529889E-004, 4.134084165E-006, 2.033244738E-003, 4.731436559E+002, -2.195483772E-003, 1.130200736E-002, 2.144344657E-003
14.2000, 3.111000000E+001, 4.801222560E-004, 3.758317560E-006, 1.938638068E-003, 4.729016122E+002, -2.414135961E-003, 1.038010791E-002, 1.976187434E-003
14.3000, 3.121000000E+001, 5.069508514E-004, 4.109422246E-006, 2.027170996E-003, 4.734486817E+002, -2.572328318E-003, 1.068384293E-002, 2.067631717E-003
14.4000, 3.131000000E+001, 4.451919449E-004, 4.120409146E-006, 2.029879096E-003, 4.728466265E+002, -2.466441598E-003, 1.100655179E-002, 2.055976743E-003
14.5000, 3.141000000E+001, 3.261975840E-004, 4.296056519E-006, 2.072693059E-003, 4.732146018E+002, -3.278511111E-003, 1.008807309E-002, 2.075329723E-003
14.6000, 3.151000000E+001, 4.411666293E-004, 3.321788818E-006, 1.822577520E-003, 4.728482652E+002, -2.108130138E-003, 1.012127940E-002, 1.855424287E-003
14.7000, 3.161000000E+001, -1.133485208E-004, 3.071758708E-006, 1.752643349E-003, 4.728994982E+002, -3.413985251E-003, 8.438000455E-003, 1.736762877E-003
14.8000, 3.171000000E+001, 6.155251913E-004, 4.042307679E-006, 2.010549099E-003, 4.728810064E+002, -2.236087574E-003, 1.096404251E-002, 2.081189535E-003
14.9000, 3.181000000E+001, 4.106356521E-004, 2.634070131E-006, 1.622981864E-003, 4.732180401E+002, -2.038147533E-003, 8.134554140E-003, 1.656549691E-003
15.0000, 3.191000000E+001, 1.079882458E-003, 3.241497886E-006, 1.800416031E-003, 4.728939223E+002, -1.640556031E-003, 1.071769837E-002, 2.082212939E-003
15.1000, 3.201000000E+001, 4.715616132E-004, 4.195215210E-006, 2.048222451E-003, 4.728337456E+002, -1.770047238E-003, 1.148839574E-002, 2.079509211E-003
15.2000, 3.211000000E+001, 6.352727557E-004, 3.254558515E-006, 1.804039499E-003, 4.729980396E+002, -1.873355708E-003, 1.067880448E-002, 1.893622578E-003
15.3000, 3.221000000E+001, 1.073907357E-003, 3.813476139E-006, 1.952812366E-003, 4.727714760E+002, -1.365289208E-003, 1.144950464E-002, 2.209526926E-003
15.4000, 3.231000000E+001, 3.142512090E-004, 4.213035488E-006, 2.052568023E-003, 4.734951766E+002, -1.962190727E-003, 1.097473502E-002, 2.053817494E-003
15.5000, 3.241000000E+001, 1.048625675E-003, 2.816612880E-006, 1.678276759E-003, 4.731278818E+002, -1.705650240E-003, 9.677368216E-003, 1.963068335E-003
15.6000, 3.251000000E+001, 8.019598223E-004, 3.243804513E-006, 1.801056499E-003, 4.731781522E+002, -1.839578035E-003, 9.738942608E-003, 1.953166538E-003
15.7000, 3.261000000E+001, 2.181621951E-004, 2.423843889E-006, 1.556869901E-003, 4.729515667E+002, -1.756874728E-003, 8.040126413E-003, 1.554855439E-003
