Timestamp, Time, Mean, Variance, Deviation
46.37000, 2.180000000E+002, -4.228879456E-004, 1.737114839E-006, 1.317996525E-003
46.47000, 2.181000000E+002, 2.269327047E-004, 1.687013721E-006, 1.298850923E-003
46.57000, 2.182000000E+002, 1.447681010E-004, 1.720543688E-006, 1.311694968E-003
46.67000, 2.183000000E+002, -1.641915095E-004, 1.691331075E-006, 1.300511851E-003
46.77000, 2.184000000E+002, 5.871211338E-004, 1.680549803E-006, 1.296360214E-003
46.87000, 2.185000000E+002, 1.859894349E-004, 1.679891072E-006, 1.296106119E-003
46.97000, 2.186000000E+002, -1.760452503E-004, 1.683437814E-006, 1.297473627E-003
47.07000, 2.187000000E+002, 7.397036739E-004, 1.692045003E-006, 1.300786302E-003
47.17000, 2.188000000E+002, 3.332097760E-005, 1.714219566E-006, 1.309282081E-003
47.27000, 2.189000000E+002, 1.995653069E-004, 1.651161721E-006, 1.284975378E-003
47.37000, 2.190000000E+002, 6.112927473E-004, 1.747622929E-006, 1.321976902E-003
47.47000, 2.191000000E+002, -9.752274136E-005, 1.689502338E-006, 1.299808577E-003
47.57000, 2.192000000E+002, 3.429088404E-004, 1.660654259E-006, 1.288663750E-003
47.67000, 2.193000000E+002, 5.033434554E-005, 1.714139806E-006, 1.309251621E-003
47.77000, 2.194000000E+002, 3.955320603E-004, 1.695582668E-006, 1.302145410E-003
47.87000, 2.195000000E+002, 1.009287894E-003, 1.678596189E-006, 1.295606495E-003
47.97000, 2.196000000E+002, -3.681967269E-005, 1.625869678E-006, 1.275095949E-003
48.07000, 2.197000000E+002, -1.452316344E-004, 1.702946571E-006, 1.304969950E-003
48.17000, 2.198000000E+002, 4.804642095E-004, 1.724388231E-006, 1.313159637E-003
48.27000, 2.199000000E+002, 9.475393642E-005, 1.676451059E-006, 1.294778382E-003
48.37000, 2.200000000E+002, -1.187232559E-004, 1.738087119E-006, 1.318365321E-003
48.47000, 2.201000000E+002, 6.770984748E-004, 1.675438243E-006, 1.294387208E-003
48.57000, 2.202000000E+002, 6.613179447E-004, 1.645999981E-006, 1.282965308E-003
48.67000, 2.203000000E+002, 2.276705563E-004, 1.661931110E-006, 1.289159071E-003
48.77000, 2.204000000E+002, 1.618300696E-004, 1.759387300E-006, 1.326418976E-003
48.87000, 2.205000000E+002, 3.292327832E-004, 1.709631095E-006, 1.307528621E-003
48.97000, 2.206000000E+002, 1.438740100E-004, 1.666700815E-006, 1.291007674E-003
49.07000, 2.207000000E+002, -2.063809364E-004, 1.660203935E-006, 1.288489012E-003
49.17000, 2.208000000E+002, 1.632859461E-004, 1.685226203E-006, 1.298162626E-003
49.27000, 2.209000000E+002, 6.322358807E-004, 1.638863196E-006, 1.280180923E-003
49.37000, 2.210000000E+002, -3.750762143E-005, 1.730532875E-006, 1.315497197E-003
49.47000, 2.211000000E+002, -7.205058029E-004, 1.668772412E-006, 1.291809743E-003
49.57000, 2.212000000E+002, -3.650390430E-005, 1.730379791E-006, 1.315439011E-003
49.67000, 2.213000000E+002, 4.496446593E-004, 1.699888810E-006, 1.303797841E-003
49.77000, 2.214000000E+002, -5.039754541E-004, 1.721835768E-006, 1.312187398E-003
49.87000, 2.215000000E+002, 6.263680941E-004, 1.642018857E-006, 1.281412836E-003
49.97000, 2.216000000E+002, 1.538403553E-004, 1.700190355E-006, 1.303913477E-003
50.07000, 2.217000000E+002, 5.745575204E-005, 1.738811853E-006, 1.318640153E-003
50.17000, 2.218000000E+002, 6.862094849E-005, 1.681358693E-006, 1.296672161E-003
50.27000, 2.219000000E+002, 8.110968286E-005, 1.695347331E-006, 1.302055042E-003
50.37000, 2.220000000E+002, 7.212741447E-005, 1.692195038E-006, 1.300843972E-003
50.47000, 2.221000000E+002, 2.191049013E-004, 1.752933134E-006, 1.323983812E-003
50.57000, 2.222000000E+002, -2.590469695E-004, 1.713298922E-006, 1.308930450E-003
50.67000, 2.223000000E+002, -9.786035597E-005, 1.696216189E-006, 1.302388648E-003
50.77000, 2.224000000E+002, 3.755187282E-004, 1.721548324E-006, 1.312077865E-003
50.87000, 2.225000000E+002, 2.835896876E-004, 1.745399871E-006, 1.321135826E-003
50.97000, 2.226000000E+002, 7.890166179E-005, 1.741421277E-006, 1.319629220E-003
51.07000, 2.227000000E+002, 2.672390072E-004, 1.687593156E-006, 1.299073961E-003
51.17000, 2.228000000E+002, 2.113148200E-004, 1.656085436E-006, 1.286889830E-003
51.27000, 2.229000000E+002, 2.923314846E-004, 1.674371570E-006, 1.293975104E-003
51.37000, 2.230000000E+002, -1.549038610E-004, 1.702514774E-006, 1.304804496E-003
51.47000, 2.231000000E+002, 5.129475305E-004, 1.707135558E-006, 1.306573977E-003
51.57000, 2.232000000E+002, 2.762546770E-004, 1.635443250E-006, 1.278844498E-003
51.67000, 2.233000000E+002, 2.841529605E-004, 1.677930171E-006, 1.295349440E-003
51.77000, 2.234000000E+002, -1.061431307E-004, 1.695644851E-006, 1.302169287E-003
51.87000, 2.235000000E+002, 3.338122237E-004, 1.699623727E-006, 1.303696179E-003
51.97000, 2.236000000E+002, 9.021800705E-004, 1.722276853E-006, 1.312355460E-003
52.07000, 2.237000000E+002, 4.017738704E-005, 1.712404725E-006, 1.308588830E-003
52.17000, 2.238000000E+002, 4.949121941E-004, 1.748660258E-006, 1.322369184E-003
52.27000, 2.239000000E+002, 1.434371723E-004, 1.723602589E-006, 1.312860460E-003
52.37000, 2.240000000E+002, 2.333815136E-004, 1.728437297E-006, 1.314700459E-003
52.47000, 2.241000000E+002, 8.237289696E-004, 1.712379886E-006, 1.308579339E-003
52.57000, 2.242000000E+002, 3.222720511E-004, 1.726679127E-006, 1.314031631E-003
52.67000, 2.243000000E+002, 5.509516131E-004, 1.716046906E-006, 1.309979735E-003
52.77000, 2.244000000E+002, -1.976220282E-004, 1.699431057E-006, 1.303622283E-003
52.87000, 2.245000000E+002, 2.299684275E-004, 1.734250938E-006, 1.316909617E-003
52.97000, 2.246000000E+002, -2.813257338E-005, 1.711246891E-006, 1.308146357E-003
53.07000, 2.247000000E+002, 3.092603523E-004, 1.699159988E-006, 1.303518311E-003
53.17000, 2.248000000E+002, 1.587888089E-004, 1.688057577E-006, 1.299252700E-003
53.27000, 2.249000000E+002, 4.552786219E-004, 1.711900245E-006, 1.308396058E-003
53.37000, 2.250000000E+002, 4.792178706E-004, 1.670217077E-006, 1.292368785E-003
53.47000, 2.251000000E+002, 6.123748596E-004, 1.649689228E-006, 1.284402284E-003
53.57000, 2.252000000E+002, -1.665937475E-004, 1.720828297E-006, 1.311803452E-003
53.67000, 2.253000000E+002, 3.716108810E-004, 1.731556470E-006, 1.315886192E-003
53.77000, 2.254000000E+002, -4.979841145E-004, 1.703784075E-006, 1.305290801E-003
53.87000, 2.255000000E+002, -3.339272614E-005, 1.677412977E-006, 1.295149789E-003
53.97000, 2.256000000E+002, -2.012528998E-004, 1.646372474E-006, 1.283110468E-003
54.07000, 2.257000000E+002, 5.357144678E-004, 1.647585637E-006, 1.283583124E-003
54.17000, 2.258000000E+002, -2.926772491E-004, 1.659204702E-006, 1.288101200E-003
54.27000, 2.259000000E+002, 4.831747026E-004, 1.739940987E-006, 1.319068227E-003
54.37000, 2.260000000E+002, -4.064494881E-004, 1.695227649E-006, 1.302009082E-003
54.47000, 2.261000000E+002, -1.728873698E-004, 1.725308250E-006, 1.313509897E-003
54.57000, 2.262000000E+002, -4.281409103E-005, 1.678140482E-006, 1.295430616E-003
54.67000, 2.263000000E+002, 9.377338504E-005, 1.718335946E-006, 1.310853137E-003
54.77000, 2.264000000E+002, -7.516008606E-005, 1.726722208E-006, 1.314048023E-003
54.87000, 2.265000000E+002, 2.863032620E-004, 1.647322242E-006, 1.283480519E-003
54.97000, 2.266000000E+002, 1.396806675E-004, 1.660578535E-006, 1.288634368E-003
55.07000, 2.267000000E+002, -7.163069389E-004, 1.731674513E-006, 1.315931044E-003
55.17000, 2.268000000E+002, 3.888069436E-004, 1.726159089E-006, 1.313833737E-003
55.27000, 2.269000000E+002, -1.245119645E-004, 1.654855850E-006, 1.286412006E-003
55.37000, 2.270000000E+002, 3.375861528E-005, 1.706518984E-006, 1.306338005E-003
55.47000, 2.271000000E+002, 2.050783417E-004, 1.692692477E-006, 1.301035156E-003
55.57000, 2.272000000E+002, -4.551769242E-004, 1.686578910E-006, 1.298683530E-003
55.67000, 2.273000000E+002, -1.691060507E-004, 1.689469145E-006, 1.299795809E-003
55.77000, 2.274000000E+002, 5.450776303E-004, 1.707908986E-006, 1.306869919E-003
55.87000, 2.275000000E+002, 1.076387687E-003, 1.724748367E-006, 1.313296755E-003
55.97000, 2.276000000E+002, -1.198733055E-004, 1.769859033E-006, 1.330360490E-003
56.07000, 2.277000000E+002, 5.415129714E-004, 1.672763893E-006, 1.293353739E-003
56.17000, 2.278000000E+002, 5.787781080E-004, 1.670709723E-006, 1.292559369E-003
56.27000, 2.279000000E+002, -5.896504508E-004, 1.744754983E-006, 1.320891738E-003
56.37000, 2.280000000E+002, -2.825679011E-004, 1.692644455E-006, 1.301016701E-003
56.47000, 2.281000000E+002, -4.846365044E-005, 1.691296342E-006, 1.300498497E-003
56.57000, 2.282000000E+002, 2.398428119E-004, 1.705652516E-006, 1.306006323E-003
56.67000, 2.283000000E+002, -3.705010615E-004, 1.774531877E-006, 1.332115565E-003
56.77000, 2.284000000E+002, 4.570402713E-004, 1.734479605E-006, 1.316996433E-003
56.87000, 2.285000000E+002, 5.204273972E-004, 1.721736618E-006, 1.312149617E-003
56.97000, 2.286000000E+002, -9.610392207E-005, 1.712420159E-006, 1.308594727E-003
57.07000, 2.287000000E+002, -1.560849392E-004, 1.716447825E-006, 1.310132751E-003
57.17000, 2.288000000E+002, 6.141502724E-004, 1.695211694E-006, 1.302002955E-003
57.27000, 2.289000000E+002, 3.781757833E-004, 1.693871783E-006, 1.301488295E-003
57.37000, 2.290000000E+002, -7.878663256E-005, 1.675907761E-006, 1.294568562E-003
57.47000, 2.291000000E+002, -1.274704146E-004, 1.723901125E-006, 1.312974152E-003
57.57000, 2.292000000E+002, 9.535979125E-004, 1.697956143E-006, 1.303056462E-003
57.67000, 2.293000000E+002, 6.186706096E-004, 1.727802864E-006, 1.314459153E-003
57.77000, 2.294000000E+002, -5.591971599E-004, 1.691869871E-006, 1.300718982E-003
57.87000, 2.295000000E+002, 4.560037162E-004, 1.659623037E-006, 1.288263574E-003
57.97000, 2.296000000E+002, 1.062280266E-004, 1.679952401E-006, 1.296129778E-003
58.07000, 2.297000000E+002, 3.140063866E-004, 1.658606813E-006, 1.287869098E-003
58.17000, 2.298000000E+002, 2.455906160E-004, 1.677511549E-006, 1.295187843E-003
58.27000, 2.299000000E+002, -1.778450559E-004, 1.692725835E-006, 1.301047976E-003
58.37000, 2.300000000E+002, -4.768868450E-005, 1.681976252E-006, 1.296910272E-003
58.47000, 2.301000000E+002, 2.471467382E-004, 1.669469402E-006, 1.292079487E-003
58.57000, 2.302000000E+002, -1.611758927E-004, 1.711012005E-006, 1.308056576E-003
58.67000, 2.303000000E+002, 5.286544223E-004, 1.690649463E-006, 1.300249769E-003
58.77000, 2.304000000E+002, 6.913651302E-004, 1.632523963E-006, 1.277702611E-003
58.87000, 2.305000000E+002, 1.138007318E-004, 1.730960143E-006, 1.315659585E-003
58.97000, 2.306000000E+002, 1.517229166E-004, 1.678503750E-006, 1.295570820E-003
59.07000, 2.307000000E+002, 7.435500280E-004, 1.626715100E-006, 1.275427418E-003
59.17000, 2.308000000E+002, 1.383013184E-005, 1.707584075E-006, 1.306745604E-003
59.27000, 2.309000000E+002, 4.681567016E-004, 1.625563803E-006, 1.274976001E-003
59.37000, 2.310000000E+002, 2.734514473E-006, 1.738603839E-006, 1.318561276E-003
59.47000, 2.311000000E+002, -3.921266301E-004, 1.674512816E-006, 1.294029681E-003
59.57000, 2.312000000E+002, 3.641180890E-005, 1.722545467E-006, 1.312457796E-003
59.67000, 2.313000000E+002, -3.392855722E-004, 1.686759128E-006, 1.298752913E-003
59.77000, 2.314000000E+002, 2.417333488E-004, 1.683095537E-006, 1.297341719E-003
59.87000, 2.315000000E+002, 1.624700869E-004, 1.682801360E-006, 1.297228338E-003
59.97000, 2.316000000E+002, 3.056559835E-004, 1.725342023E-006, 1.313522753E-003
00.07000, 2.317000000E+002, 7.568359316E-005, 1.713992565E-006, 1.309195388E-003
00.17000, 2.318000000E+002, 2.880841433E-004, 1.696592769E-006, 1.302533212E-003
00.27000, 2.319000000E+002, -1.570334188E-004, 1.692264301E-006, 1.300870594E-003
00.37000, 2.320000000E+002, 5.732274309E-004, 1.701307527E-006, 1.304341798E-003
00.47000, 2.321000000E+002, 5.221259216E-004, 1.686948003E-006, 1.298825625E-003
00.57000, 2.322000000E+002, 2.692715588E-004, 1.685887225E-006, 1.298417200E-003
00.67000, 2.323000000E+002, 1.213415878E-004, 1.731184457E-006, 1.315744830E-003
00.77000, 2.324000000E+002, 9.013087827E-004, 1.774710657E-006, 1.332182667E-003
00.87000, 2.325000000E+002, -1.985211649E-004, 1.740797700E-006, 1.319392929E-003
00.97000, 2.326000000E+002, 1.074074912E-004, 1.613806769E-006, 1.270356945E-003
01.07000, 2.327000000E+002, -4.129719635E-004, 1.717585740E-006, 1.310566954E-003
01.17000, 2.328000000E+002, 4.280695802E-004, 1.701725380E-006, 1.304501966E-003
01.27000, 2.329000000E+002, 6.587326234E-005, 1.675735275E-006, 1.294501941E-003
01.37000, 2.330000000E+002, -3.708995417E-005, 1.714338441E-006, 1.309327477E-003
01.47000, 2.331000000E+002, 1.633823662E-004, 1.681702289E-006, 1.296804646E-003
01.57000, 2.332000000E+002, 1.501917196E-004, 1.636969214E-006, 1.279440977E-003
01.67000, 2.333000000E+002, 1.590674678E-004, 1.672124324E-006, 1.293106463E-003
01.77000, 2.334000000E+002, 2.254934768E-004, 1.626775178E-006, 1.275450970E-003
01.87000, 2.335000000E+002, 1.794799773E-004, 1.629522164E-006, 1.276527385E-003
01.97000, 2.336000000E+002, -1.014968272E-004, 1.716742173E-006, 1.310245081E-003
02.07000, 2.337000000E+002, 2.289960000E-004, 1.758120576E-006, 1.325941392E-003
02.17000, 2.338000000E+002, 1.703561661E-004, 1.645284846E-006, 1.282686573E-003
02.27000, 2.339000000E+002, -2.958002852E-004, 1.665849841E-006, 1.290678055E-003
02.37000, 2.340000000E+002, 2.699367231E-004, 1.707333912E-006, 1.306649881E-003
02.47000, 2.341000000E+002, -6.470562903E-005, 1.711275707E-006, 1.308157371E-003
02.57000, 2.342000000E+002, -2.535687803E-005, 1.648829386E-006, 1.284067516E-003
02.67000, 2.343000000E+002, 3.240482174E-004, 1.657203035E-006, 1.287323982E-003
02.77000, 2.344000000E+002, 4.135069636E-004, 1.670908145E-006, 1.292636123E-003
02.87000, 2.345000000E+002, 6.451457061E-004, 1.600669503E-006, 1.265175681E-003
02.97000, 2.346000000E+002, 1.267775866E-004, 1.696189865E-006, 1.302378542E-003
03.07000, 2.347000000E+002, 1.467869711E-004, 1.749373252E-006, 1.322638746E-003
03.17000, 2.348000000E+002, 2.884491396E-004, 1.650537721E-006, 1.284732549E-003
03.27000, 2.349000000E+002, 1.407294620E-004, 1.695358812E-006, 1.302059450E-003
03.37000, 2.350000000E+002, -5.412512617E-004, 1.694498661E-006, 1.301729104E-003
03.47000, 2.351000000E+002, 3.454232208E-004, 1.787307448E-006, 1.336902183E-003
03.57000, 2.352000000E+002, 2.742911865E-004, 1.685748775E-006, 1.298363884E-003
03.67000, 2.353000000E+002, -2.971992056E-004, 1.702111809E-006, 1.304650072E-003
03.77000, 2.354000000E+002, 3.934836974E-004, 1.700530523E-006, 1.304043911E-003
03.87000, 2.355000000E+002, 3.846278330E-004, 1.746440658E-006, 1.321529666E-003
03.97000, 2.356000000E+002, 4.467120211E-004, 1.702741774E-006, 1.304891480E-003
04.07000, 2.357000000E+002, 6.562057446E-004, 1.660441564E-006, 1.288581221E-003
04.17000, 2.358000000E+002, 1.556781916E-004, 1.695405758E-006, 1.302077478E-003
04.27000, 2.359000000E+002, -2.519197455E-004, 1.659713271E-006, 1.288298595E-003
04.37000, 2.360000000E+002, -1.988606281E-004, 1.658338646E-006, 1.287764981E-003
04.47000, 2.361000000E+002, 4.894655447E-004, 1.698021987E-006, 1.303081727E-003
04.57000, 2.362000000E+002, 1.366401586E-004, 1.718999932E-006, 1.311106377E-003
04.67000, 2.363000000E+002, -3.688563284E-005, 1.690417225E-006, 1.300160461E-003
04.77000, 2.364000000E+002, 2.553026399E-005, 1.678861275E-006, 1.295708793E-003
04.87000, 2.365000000E+002, 5.650544629E-005, 1.731067045E-006, 1.315700211E-003
04.97000, 2.366000000E+002, 9.021851377E-005, 1.672145646E-006, 1.293114707E-003
05.07000, 2.367000000E+002, -5.969033492E-004, 1.699417069E-006, 1.303616918E-003
05.17000, 2.368000000E+002, 1.668628688E-004, 1.713931583E-006, 1.309172098E-003
05.27000, 2.369000000E+002, 5.367080323E-004, 1.697757461E-006, 1.302980223E-003
05.37000, 2.370000000E+002, 4.227401081E-005, 1.624353834E-006, 1.274501406E-003
05.47000, 2.371000000E+002, 3.045860615E-004, 1.684218023E-006, 1.297774257E-003
05.57000, 2.372000000E+002, -1.262030877E-004, 1.692161288E-006, 1.300830999E-003
05.67000, 2.373000000E+002, 5.376760661E-004, 1.681441391E-006, 1.296704049E-003
05.77000, 2.374000000E+002, -7.201358074E-005, 1.701553974E-006, 1.304436267E-003
05.87000, 2.375000000E+002, 1.344894901E-004, 1.643905284E-006, 1.282148698E-003
05.97000, 2.376000000E+002, 9.286487304E-004, 1.701325890E-006, 1.304348838E-003
06.07000, 2.377000000E+002, 1.194478333E-005, 1.722688632E-006, 1.312512336E-003
06.17000, 2.378000000E+002, 1.647747815E-004, 1.729984830E-006, 1.315288877E-003
06.27000, 2.379000000E+002, -4.939294950E-004, 1.613408027E-006, 1.270199995E-003
06.37000, 2.380000000E+002, -1.830822003E-004, 1.669161252E-006, 1.291960236E-003
06.47000, 2.381000000E+002, 8.310932127E-005, 1.708166641E-006, 1.306968493E-003
06.57000, 2.382000000E+002, 6.058793445E-004, 1.770950517E-006, 1.330770648E-003
06.67000, 2.383000000E+002, 4.138711374E-005, 1.709471807E-006, 1.307467708E-003
06.77000, 2.384000000E+002, -1.436492904E-004, 1.673871727E-006, 1.293781947E-003
06.87000, 2.385000000E+002, 2.062812692E-004, 1.689096335E-006, 1.299652390E-003
06.97000, 2.386000000E+002, -8.692422520E-005, 1.666830593E-006, 1.291057936E-003
07.07000, 2.387000000E+002, 2.289472182E-004, 1.734479334E-006, 1.316996330E-003
07.17000, 2.388000000E+002, 2.621114092E-004, 1.624947693E-006, 1.274734362E-003
07.27000, 2.389000000E+002, 4.880673837E-004, 1.732684212E-006, 1.316314633E-003
07.37000, 2.390000000E+002, 8.236150631E-004, 1.714067144E-006, 1.309223871E-003
07.47000, 2.391000000E+002, 4.396321830E-004, 1.676039028E-006, 1.294619260E-003
07.57000, 2.392000000E+002, 1.851370200E-004, 1.716611109E-006, 1.310195065E-003
07.67000, 2.393000000E+002, -2.847972014E-004, 1.736285220E-006, 1.317681760E-003
07.77000, 2.394000000E+002, 8.354243732E-005, 1.710118046E-006, 1.307714818E-003
07.87000, 2.395000000E+002, 2.262531216E-004, 1.722818774E-006, 1.312561913E-003
07.97000, 2.396000000E+002, -3.106457924E-004, 1.703223922E-006, 1.305076213E-003
08.07000, 2.397000000E+002, 4.873778149E-004, 1.602247326E-006, 1.265799086E-003
08.17000, 2.398000000E+002, 7.276951774E-005, 1.658494622E-006, 1.287825540E-003
08.27000, 2.399000000E+002, -2.456471076E-004, 1.687856658E-006, 1.299175376E-003
08.37000, 2.400000000E+002, -6.760478701E-004, 1.720881008E-006, 1.311823543E-003
08.47000, 2.401000000E+002, -3.445470396E-005, 1.707805018E-006, 1.306830141E-003
08.57000, 2.402000000E+002, 2.795925208E-004, 1.724672401E-006, 1.313267833E-003
08.67000, 2.403000000E+002, -2.651850804E-004, 1.682347814E-006, 1.297053512E-003
08.77000, 2.404000000E+002, 1.796344728E-004, 1.681147634E-006, 1.296590773E-003
08.87000, 2.405000000E+002, 4.121709444E-004, 1.705343069E-006, 1.305887847E-003
08.97000, 2.406000000E+002, -8.190058873E-005, 1.711570269E-006, 1.308269953E-003
09.07000, 2.407000000E+002, 2.228474418E-004, 1.696413043E-006, 1.302464219E-003
09.17000, 2.408000000E+002, 1.329884387E-004, 1.700097355E-006, 1.303877814E-003
09.27000, 2.409000000E+002, 5.058932986E-004, 1.731081410E-006, 1.315705670E-003
09.37000, 2.410000000E+002, 8.448615034E-005, 1.723335880E-006, 1.312758881E-003
09.47000, 2.411000000E+002, 2.075362410E-004, 1.696225714E-006, 1.302392304E-003
09.57000, 2.412000000E+002, 3.374690557E-004, 1.630732195E-006, 1.277001251E-003
09.67000, 2.413000000E+002, -3.156575373E-004, 1.709394856E-006, 1.307438280E-003
09.77000, 2.414000000E+002, 2.015924660E-004, 1.669217724E-006, 1.291982091E-003
09.87000, 2.415000000E+002, 1.552685818E-004, 1.660370343E-006, 1.288553586E-003
09.97000, 2.416000000E+002, 1.398443267E-004, 1.651712686E-006, 1.285189747E-003
10.07000, 2.417000000E+002, 1.079726560E-004, 1.709994152E-006, 1.307667447E-003
10.17000, 2.418000000E+002, 4.397807091E-004, 1.667626311E-006, 1.291366064E-003
10.27000, 2.419000000E+002, -3.346429347E-004, 1.693047273E-006, 1.301171500E-003
10.37000, 2.420000000E+002, 1.589384534E-004, 1.690978356E-006, 1.300376236E-003
10.47000, 2.421000000E+002, -8.248539288E-005, 1.730999908E-006, 1.315674697E-003
10.57000, 2.422000000E+002, 1.265669527E-004, 1.770361167E-006, 1.330549197E-003
10.67000, 2.423000000E+002, 5.561479342E-005, 1.708310962E-006, 1.307023704E-003
10.77000, 2.424000000E+002, 4.495940940E-004, 1.605418254E-006, 1.267051007E-003
10.87000, 2.425000000E+002, -4.603173175E-004, 1.766832305E-006, 1.329222444E-003
10.97000, 2.426000000E+002, -2.923612876E-004, 1.722944923E-006, 1.312609966E-003
11.07000, 2.427000000E+002, -2.444434693E-004, 1.713749264E-006, 1.309102465E-003
11.17000, 2.428000000E+002, -4.466570483E-005, 1.742060359E-006, 1.319871342E-003
11.27000, 2.429000000E+002, -3.148301519E-004, 1.653568408E-006, 1.285911509E-003
11.37000, 2.430000000E+002, 3.581887917E-005, 1.704111167E-006, 1.305416090E-003
11.47000, 2.431000000E+002, 2.685696794E-004, 1.667342223E-006, 1.291256064E-003
11.57000, 2.432000000E+002, 8.144968574E-004, 1.703941281E-006, 1.305351018E-003
11.67000, 2.433000000E+002, -1.067236468E-004, 1.644189375E-006, 1.282259480E-003
11.77000, 2.434000000E+002, -4.245355427E-004, 1.662176509E-006, 1.289254245E-003
11.87000, 2.435000000E+002, 3.465525573E-004, 1.671239785E-006, 1.292764397E-003
11.97000, 2.436000000E+002, 1.027872932E-004, 1.733905162E-006, 1.316778327E-003
12.07000, 2.437000000E+002, -2.346560021E-004, 1.674524582E-006, 1.294034227E-003
12.17000, 2.438000000E+002, -2.685177735E-004, 1.678485460E-006, 1.295563761E-003
12.27000, 2.439000000E+002, 2.969024205E-004, 1.652689490E-006, 1.285569714E-003
12.37000, 2.440000000E+002, 2.879882969E-004, 1.711667274E-006, 1.308307026E-003
12.47000, 2.441000000E+002, 5.951190030E-004, 1.687956733E-006, 1.299213890E-003
12.57000, 2.442000000E+002, 4.086125374E-004, 1.758049650E-006, 1.325914647E-003
12.67000, 2.443000000E+002, 1.016304966E-005, 1.633413772E-006, 1.278050771E-003
12.77000, 2.444000000E+002, -4.195070983E-005, 1.659925416E-006, 1.288380928E-003
12.87000, 2.445000000E+002, -1.292682350E-004, 1.672659547E-006, 1.293313399E-003
12.97000, 2.446000000E+002, 2.073301501E-004, 1.723746892E-006, 1.312915417E-003
13.07000, 2.447000000E+002, -1.423724313E-004, 1.700678595E-006, 1.304100684E-003
13.17000, 2.448000000E+002, 6.562496690E-004, 1.672449698E-006, 1.293232268E-003
13.27000, 2.449000000E+002, -3.331754860E-004, 1.769457608E-006, 1.330209611E-003
13.37000, 2.450000000E+002, -2.998788483E-004, 1.693488688E-006, 1.301341111E-003
13.47000, 2.451000000E+002, 8.791519728E-005, 1.645738106E-006, 1.282863245E-003
13.57000, 2.452000000E+002, 3.101620344E-004, 1.625395566E-006, 1.274910023E-003
13.67000, 2.453000000E+002, 1.055432057E-004, 1.698417702E-006, 1.303233556E-003
13.77000, 2.454000000E+002, -2.359139585E-004, 1.709382710E-006, 1.307433635E-003
13.87000, 2.455000000E+002, 4.493470566E-004, 1.743570699E-006, 1.320443372E-003
13.97000, 2.456000000E+002, 5.580653234E-004, 1.693972717E-006, 1.301527071E-003
14.07000, 2.457000000E+002, -7.275813139E-005, 1.726756020E-006, 1.314060889E-003
14.17000, 2.458000000E+002, 3.168149855E-004, 1.755674146E-006, 1.325018545E-003
14.27000, 2.459000000E+002, 1.147520941E-004, 1.693300492E-006, 1.301268801E-003
14.37000, 2.460000000E+002, 3.158577662E-004, 1.728612107E-006, 1.314766940E-003
14.47000, 2.461000000E+002, 3.808973855E-004, 1.703097100E-006, 1.305027624E-003
14.57000, 2.462000000E+002, -6.952112844E-005, 1.709089388E-006, 1.307321456E-003
14.67000, 2.463000000E+002, 3.218480460E-004, 1.683493291E-006, 1.297495006E-003
14.77000, 2.464000000E+002, -8.822094873E-005, 1.648114428E-006, 1.283789090E-003
14.87000, 2.465000000E+002, -1.371317692E-004, 1.682979154E-006, 1.297296864E-003
14.97000, 2.466000000E+002, 1.560868751E-004, 1.700488294E-006, 1.304027720E-003
15.07000, 2.467000000E+002, 2.098784950E-005, 1.685961380E-006, 1.298445755E-003
15.17000, 2.468000000E+002, 4.832987968E-004, 1.727688159E-006, 1.314415520E-003
15.27000, 2.469000000E+002, -3.235695487E-004, 1.667686593E-006, 1.291389404E-003
15.37000, 2.470000000E+002, 5.146419396E-004, 1.752129231E-006, 1.323680185E-003
15.47000, 2.471000000E+002, 3.039452876E-004, 1.722756993E-006, 1.312538378E-003
15.57000, 2.472000000E+002, -3.642778755E-004, 1.657556143E-006, 1.287461123E-003
15.67000, 2.473000000E+002, 8.036098859E-005, 1.710028604E-006, 1.307680620E-003
15.77000, 2.474000000E+002, 1.113364078E-004, 1.718922960E-006, 1.311077023E-003
15.87000, 2.475000000E+002, 3.115129732E-004, 1.745040016E-006, 1.320999627E-003
15.97000, 2.476000000E+002, -2.554969272E-004, 1.664084668E-006, 1.289994058E-003
16.07000, 2.477000000E+002, 1.646116047E-004, 1.683084125E-006, 1.297337321E-003
16.17000, 2.478000000E+002, 9.377254984E-004, 1.669113436E-006, 1.291941731E-003
16.27000, 2.479000000E+002, 2.083091299E-005, 1.711128708E-006, 1.308101184E-003
16.37000, 2.480000000E+002, -8.802280344E-005, 1.655097462E-006, 1.286505912E-003
16.47000, 2.481000000E+002, 1.719090339E-004, 1.643738059E-006, 1.282083484E-003
16.57000, 2.482000000E+002, -1.146503666E-004, 1.746899453E-006, 1.321703240E-003
16.67000, 2.483000000E+002, 5.726573650E-004, 1.665203790E-006, 1.290427754E-003
16.77000, 2.484000000E+002, -1.844380044E-005, 1.717886894E-006, 1.310681843E-003
16.87000, 2.485000000E+002, 3.069709419E-004, 1.695991423E-006, 1.302302355E-003
16.97000, 2.486000000E+002, -1.459097070E-006, 1.645864334E-006, 1.282912442E-003
17.07000, 2.487000000E+002, -1.520066633E-006, 1.746306381E-006, 1.321478861E-003
17.17000, 2.488000000E+002, 2.003678156E-005, 1.694299408E-006, 1.301652568E-003
17.27000, 2.489000000E+002, 3.123760187E-004, 1.721042528E-006, 1.311885105E-003
