Statistics_Analysis_Results, , , , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Min Value[Intensity],Max Value[Intensity],Root Mean Square[Intensity]
2017-06-13T13:22:50.1500000-03:00,1.911000000E+001,6.510739784E-004,5.767654697E-006,2.401594199E-003,8.671628123E+002,-1.637458568E-003,6.265647244E-003,2.355992678E-003
2017-06-13T13:22:50.2500000-03:00,1.921000000E+001,1.230855264E-003,6.412196505E-006,2.532231527E-003,8.672328040E+002,-1.131665427E-003,7.687209640E-003,2.686025857E-003
2017-06-13T13:22:50.3500000-03:00,1.931000000E+001,1.270090395E-003,1.009204961E-005,3.176798641E-003,8.672140338E+002,-2.204996999E-003,8.346523158E-003,3.253281477E-003
2017-06-13T13:22:50.4500000-03:00,1.941000000E+001,9.365702831E-004,1.024781322E-005,3.201220583E-003,8.670605615E+002,-3.377967048E-003,8.609531447E-003,3.160115694E-003
2017-06-13T13:22:50.5500000-03:00,1.951000000E+001,1.009836871E-003,6.982225105E-006,2.642390036E-003,8.673068808E+002,-2.254100284E-003,7.159022149E-003,2.688157886E-003
2017-06-13T13:22:50.6500000-03:00,1.961000000E+001,8.552905274E-004,5.834248741E-006,2.415418958E-003,8.672608698E+002,-1.149907359E-003,6.885915529E-003,2.432595480E-003
2017-06-13T13:22:50.7500000-03:00,1.971000000E+001,1.596678677E-003,6.116974209E-006,2.473251748E-003,8.672397545E+002,-6.624038215E-004,7.664958946E-003,2.826073815E-003
2017-06-13T13:22:50.8500000-03:00,1.981000000E+001,8.415534976E-004,1.267615497E-005,3.560358826E-003,8.672791359E+002,-2.605810296E-003,9.620759636E-003,3.460622140E-003
2017-06-13T13:22:50.9500000-03:00,1.991000000E+001,8.341185708E-004,1.257662707E-005,3.546354053E-003,8.672558869E+002,-2.294953447E-003,9.986879304E-003,3.446008974E-003
2017-06-13T13:22:51.0500000-03:00,2.001000000E+001,1.042603931E-003,7.395426189E-006,2.719453289E-003,8.673092094E+002,-9.899851866E-004,8.021360263E-003,2.767803303E-003
2017-06-13T13:22:51.1500000-03:00,2.011000000E+001,1.314439678E-003,6.139405116E-006,2.477782298E-003,8.672728718E+002,-1.535391784E-003,6.905881222E-003,2.680485154E-003
2017-06-13T13:22:51.2500000-03:00,2.021000000E+001,1.527862670E-003,7.489328879E-006,2.736663823E-003,8.672853593E+002,-4.712099617E-004,8.565199561E-003,2.998590596E-003
2017-06-13T13:22:51.3500000-03:00,2.031000000E+001,1.505467507E-003,1.094405517E-005,3.308180039E-003,8.672450187E+002,-2.019309672E-003,9.772016667E-003,3.463304990E-003
2017-06-13T13:22:51.4500000-03:00,2.041000000E+001,7.071779756E-004,7.259042310E-006,2.694260995E-003,8.671235516E+002,-2.157606650E-003,7.284459192E-003,2.636775065E-003
2017-06-13T13:22:51.5500000-03:00,2.051000000E+001,1.226984653E-003,6.171168047E-006,2.484183578E-003,8.672735325E+002,-1.039142488E-003,7.400227711E-003,2.644045016E-003
2017-06-13T13:22:51.6500000-03:00,2.061000000E+001,1.582740853E-003,5.865716442E-006,2.421924120E-003,8.671732835E+002,-6.287394790E-004,7.429942954E-003,2.778315817E-003
2017-06-13T13:22:51.7500000-03:00,2.071000000E+001,1.548486602E-003,1.031825417E-005,3.212203943E-003,8.672472804E+002,-1.066134078E-003,9.888225235E-003,3.401410331E-003
2017-06-13T13:22:51.8500000-03:00,2.081000000E+001,1.171642228E-003,6.088009306E-006,2.467389168E-003,8.673714164E+002,-1.395599451E-003,7.072690874E-003,2.604670677E-003
2017-06-13T13:22:51.9500000-03:00,2.091000000E+001,1.380106633E-003,7.363206908E-006,2.713522970E-003,8.673753805E+002,-1.335005043E-003,7.973949425E-003,2.906848315E-003
2017-06-13T13:22:52.0500000-03:00,2.101000000E+001,1.020710367E-003,1.277274529E-005,3.573897772E-003,8.673463654E+002,-2.602134831E-003,9.411881678E-003,3.520710300E-003
2017-06-13T13:22:52.1500000-03:00,2.111000000E+001,1.354928064E-003,1.053627213E-005,3.245962435E-003,8.672875675E+002,-2.424449893E-003,8.985786699E-003,3.346850054E-003
2017-06-13T13:22:52.2500000-03:00,2.121000000E+001,1.499000306E-003,4.684962996E-006,2.164477534E-003,8.672460389E+002,-7.010362460E-004,6.791711319E-003,2.532076908E-003
2017-06-13T13:22:52.3500000-03:00,2.131000000E+001,1.697593820E-003,8.362099240E-006,2.891729455E-003,8.673916222E+002,1.916274632E-004,9.254478849E-003,3.211666527E-003
2017-06-13T13:22:52.4500000-03:00,2.141000000E+001,1.268581518E-003,9.305205000E-006,3.050443410E-003,8.673096977E+002,-5.230644601E-004,9.189700708E-003,3.143340962E-003
2017-06-13T13:22:52.5500000-03:00,2.151000000E+001,1.837370912E-003,7.540954928E-006,2.746079920E-003,8.673341233E+002,-6.445070612E-004,8.441690356E-003,3.174744544E-003
2017-06-13T13:22:52.6500000-03:00,2.161000000E+001,6.202648704E-004,6.425039543E-006,2.534766171E-003,8.671695025E+002,-1.635243651E-003,6.538719404E-003,2.468982537E-003
2017-06-13T13:22:52.7500000-03:00,2.171000000E+001,1.095675464E-003,8.994362066E-006,2.999060197E-003,8.671961788E+002,-1.122729154E-003,8.860091679E-003,3.032407167E-003
2017-06-13T13:22:52.8500000-03:00,2.181000000E+001,1.997770940E-003,1.036883874E-005,3.220068126E-003,8.672068570E+002,-1.604225021E-003,9.237812832E-003,3.634258421E-003
2017-06-13T13:22:52.9500000-03:00,2.191000000E+001,8.531454854E-004,5.316095458E-006,2.305665947E-003,8.673701019E+002,-1.468011527E-003,6.244122982E-003,2.335224915E-003
2017-06-13T13:22:53.0500000-03:00,2.201000000E+001,3.337903812E-004,9.014444522E-006,3.002406455E-003,8.672592161E+002,-2.697387477E-003,7.830542512E-003,2.850307982E-003
2017-06-13T13:22:53.1500000-03:00,2.211000000E+001,1.861844794E-003,6.877836587E-006,2.622562981E-003,8.672815145E+002,-1.149565214E-003,8.236296475E-003,3.095173429E-003
2017-06-13T13:22:53.2500000-03:00,2.221000000E+001,8.111324306E-004,6.619654655E-006,2.572868954E-003,8.674098996E+002,-1.377947861E-003,7.309212815E-003,2.557747699E-003
2017-06-13T13:22:53.3500000-03:00,2.231000000E+001,1.107589510E-003,8.176810503E-006,2.859512284E-003,8.671495110E+002,-1.375094173E-003,8.065716363E-003,2.914623565E-003
2017-06-13T13:22:53.4500000-03:00,2.241000000E+001,4.420387714E-004,6.969883535E-006,2.640053699E-003,8.671970714E+002,-3.382949857E-003,6.305818446E-003,2.528013114E-003
2017-06-13T13:22:53.5500000-03:00,2.251000000E+001,7.465194564E-004,1.026957001E-005,3.204616983E-003,8.672583381E+002,-2.645520493E-003,8.342524059E-003,3.112201467E-003
2017-06-13T13:22:53.6500000-03:00,2.261000000E+001,9.930605754E-004,7.024733920E-006,2.650421461E-003,8.673346287E+002,-1.086206990E-003,7.432179525E-003,2.688936079E-003
2017-06-13T13:22:53.7500000-03:00,2.271000000E+001,1.618695414E-003,1.225975279E-005,3.501392978E-003,8.671736451E+002,-1.647238620E-003,1.006145030E-002,3.676646961E-003
2017-06-13T13:22:53.8500000-03:00,2.281000000E+001,1.211399329E-003,9.641885173E-006,3.105138511E-003,8.672273709E+002,-2.470171778E-003,8.439189754E-003,3.168288644E-003
2017-06-13T13:22:53.9500000-03:00,2.291000000E+001,1.031274957E-003,1.114628428E-005,3.338605140E-003,8.673869962E+002,-2.291053999E-003,8.992837742E-003,3.312300755E-003
2017-06-13T13:22:54.0500000-03:00,2.301000000E+001,1.539567786E-003,6.533316372E-006,2.556035284E-003,8.671899567E+002,-1.102267415E-003,7.526525296E-003,2.859661046E-003
2017-06-13T13:22:54.1500000-03:00,2.311000000E+001,9.809869419E-004,1.040686174E-005,3.225966791E-003,8.672666708E+002,-2.230335725E-003,8.540224284E-003,3.195759557E-003
2017-06-13T13:22:54.2500000-03:00,2.321000000E+001,1.310749959E-003,7.708214229E-006,2.776367092E-003,8.671389686E+002,-5.050596083E-004,8.450729772E-003,2.927424028E-003
2017-06-13T13:22:54.3500000-03:00,2.331000000E+001,2.040344184E-003,7.864046939E-006,2.804290809E-003,8.672661388E+002,-8.564036689E-004,8.987731300E-003,3.339650930E-003
2017-06-13T13:22:54.4500000-03:00,2.341000000E+001,1.339448804E-003,6.599868951E-006,2.569021010E-003,8.672221831E+002,-2.286533825E-003,7.238435559E-003,2.767792131E-003
2017-06-13T13:22:54.5500000-03:00,2.351000000E+001,1.279620809E-003,6.255826091E-006,2.501164947E-003,8.672685791E+002,-1.422385336E-003,6.882000715E-003,2.682939380E-003
2017-06-13T13:22:54.6500000-03:00,2.361000000E+001,-7.519200962E-007,8.755409223E-006,2.958954076E-003,8.672408575E+002,-3.282194259E-003,6.868922152E-003,2.789728758E-003
2017-06-13T13:22:54.7500000-03:00,2.371000000E+001,1.281606341E-003,9.599978541E-006,3.098383214E-003,8.671954761E+002,-1.023181598E-003,9.253708646E-003,3.189957534E-003
2017-06-13T13:22:54.8500000-03:00,2.381000000E+001,1.971088744E-003,7.033812652E-006,2.652133604E-003,8.674506733E+002,-1.974093495E-003,7.842289284E-003,3.183939188E-003
2017-06-13T13:22:54.9500000-03:00,2.391000000E+001,1.979751506E-003,1.056461378E-005,3.250325181E-003,8.672478084E+002,-4.194006615E-004,1.037678402E-002,3.648312463E-003
2017-06-13T13:22:55.0500000-03:00,2.401000000E+001,5.014814960E-004,6.039705863E-006,2.457581303E-003,8.673573872E+002,-1.486400259E-003,6.633540150E-003,2.370677356E-003
2017-06-13T13:22:55.1500000-03:00,2.411000000E+001,2.060728338E-003,1.098242813E-005,3.313974673E-003,8.673580061E+002,-1.324753975E-003,9.516599588E-003,3.742827758E-003
2017-06-13T13:22:55.2500000-03:00,2.421000000E+001,9.155733504E-004,7.856985505E-006,2.803031485E-003,8.672414134E+002,-1.646227902E-003,7.906404324E-003,2.796830648E-003
2017-06-13T13:22:55.3500000-03:00,2.431000000E+001,1.170972511E-003,7.259042419E-006,2.694261015E-003,8.672217247E+002,-1.276194700E-003,7.896172814E-003,2.797080401E-003
2017-06-13T13:22:55.4500000-03:00,2.441000000E+001,1.354650064E-003,6.566203615E-006,2.562460461E-003,8.673616863E+002,-3.944488708E-004,7.882215083E-003,2.769783788E-003
2017-06-13T13:22:55.5500000-03:00,2.451000000E+001,1.610828641E-003,7.996779802E-006,2.827857811E-003,8.673209244E+002,-1.622849726E-003,8.682246320E-003,3.114966713E-003
2017-06-13T13:22:55.6500000-03:00,2.461000000E+001,1.456949317E-003,1.097766440E-005,3.313255861E-003,8.672651478E+002,-1.368285040E-003,9.722262621E-003,3.446828285E-003
2017-06-13T13:22:55.7500000-03:00,2.471000000E+001,1.766745923E-003,7.514737501E-006,2.741302154E-003,8.672445702E+002,-6.019410794E-004,8.623313159E-003,3.130680089E-003
2017-06-13T13:22:55.8500000-03:00,2.481000000E+001,1.273555852E-003,1.173673979E-005,3.425892554E-003,8.671758643E+002,-9.698271169E-004,1.007266901E-002,3.471973804E-003
2017-06-13T13:22:55.9500000-03:00,2.491000000E+001,1.089398259E-003,1.208767957E-005,3.476734037E-003,8.672963207E+002,-1.825681305E-003,9.750490077E-003,3.454184799E-003
2017-06-13T13:22:56.0500000-03:00,2.501000000E+001,1.102590529E-003,7.228986460E-006,2.688677456E-003,8.672728820E+002,-1.828631735E-003,7.641470991E-003,2.764321186E-003
2017-06-13T13:22:56.1500000-03:00,2.511000000E+001,1.375736988E-003,7.605752707E-006,2.757852916E-003,8.673008001E+002,-5.928216851E-004,8.062825538E-003,2.941652823E-003
2017-06-13T13:22:56.2500000-03:00,2.521000000E+001,1.030483852E-003,9.229746384E-006,3.038049767E-003,8.672573217E+002,-1.927929232E-003,8.246125653E-003,3.044029563E-003
2017-06-13T13:22:56.3500000-03:00,2.531000000E+001,1.265655330E-003,7.709434084E-006,2.776586769E-003,8.673148359E+002,-1.452046447E-003,8.207218722E-003,2.907699041E-003
2017-06-13T13:22:56.4500000-03:00,2.541000000E+001,6.058829447E-004,8.782294611E-006,2.963493650E-003,8.672830637E+002,-1.718422282E-003,8.240308613E-003,2.858947051E-003
2017-06-13T13:22:56.5500000-03:00,2.551000000E+001,1.125930760E-003,7.931936543E-006,2.816369390E-003,8.673678008E+002,-1.223576488E-003,8.051268756E-003,2.884151580E-003
2017-06-13T13:22:56.6500000-03:00,2.561000000E+001,1.433227913E-003,7.624815110E-006,2.761306776E-003,8.672569876E+002,-1.404668554E-003,8.092063479E-003,2.971826994E-003
2017-06-13T13:22:56.7500000-03:00,2.571000000E+001,1.427828543E-003,5.424352292E-006,2.329023893E-003,8.672761812E+002,-3.607145627E-004,7.376613095E-003,2.619225235E-003
2017-06-13T13:22:56.8500000-03:00,2.581000000E+001,1.755583983E-003,9.202877368E-006,3.033624461E-003,8.672508845E+002,-9.668106795E-004,9.499084204E-003,3.355951513E-003
2017-06-13T13:22:56.9500000-03:00,2.591000000E+001,1.416981865E-003,5.997657536E-006,2.449011543E-003,8.673551228E+002,-1.591287088E-003,6.766351406E-003,2.709075257E-003
2017-06-13T13:22:57.0500000-03:00,2.601000000E+001,1.621807713E-003,8.165654218E-006,2.857560886E-003,8.672995641E+002,4.058276681E-005,9.131123312E-003,3.144617554E-003
2017-06-13T13:22:57.1500000-03:00,2.611000000E+001,1.251434647E-003,5.315870154E-006,2.305617088E-003,8.671435712E+002,-7.688995101E-004,6.942643784E-003,2.508247713E-003
2017-06-13T13:22:57.2500000-03:00,2.621000000E+001,1.552511595E-003,9.309460070E-006,3.051140782E-003,8.672623036E+002,-1.349716214E-003,9.006369859E-003,3.268848095E-003
2017-06-13T13:22:57.3500000-03:00,2.631000000E+001,8.170358091E-004,8.844109355E-006,2.973904732E-003,8.671329142E+002,-2.378949896E-003,8.038820699E-003,2.920441414E-003
2017-06-13T13:22:57.4500000-03:00,2.641000000E+001,2.024881435E-003,6.375030832E-006,2.524882340E-003,8.672532411E+002,-4.506412661E-004,8.336863481E-003,3.125194218E-003
2017-06-13T13:22:57.5500000-03:00,2.651000000E+001,6.815987174E-004,5.167189209E-006,2.273145224E-003,8.672988525E+002,-2.008724725E-003,6.242602598E-003,2.248918381E-003
2017-06-13T13:22:57.6500000-03:00,2.661000000E+001,1.432473101E-003,6.598710651E-006,2.568795564E-003,8.672250910E+002,-9.695122135E-004,7.661401294E-003,2.813805211E-003
2017-06-13T13:22:57.7500000-03:00,2.671000000E+001,1.342471416E-003,8.370069914E-006,2.893107311E-003,8.673028669E+002,-1.953983447E-003,8.295977488E-003,3.040113756E-003
2017-06-13T13:22:57.8500000-03:00,2.681000000E+001,1.275233221E-003,1.438496945E-005,3.792752226E-003,8.672663151E+002,-2.085310640E-003,1.098113321E-002,3.796427173E-003
2017-06-13T13:22:57.9500000-03:00,2.691000000E+001,1.514123378E-003,9.054208426E-006,3.009021174E-003,8.673606629E+002,-1.792151015E-003,8.379151113E-003,3.215704413E-003
2017-06-13T13:22:58.0500000-03:00,2.701000000E+001,1.702481887E-003,5.897250662E-006,2.428425552E-003,8.672547604E+002,-1.645381912E-003,7.361393422E-003,2.853146538E-003
2017-06-13T13:22:58.1500000-03:00,2.711000000E+001,1.956594299E-003,1.358210064E-005,3.685390162E-003,8.673434425E+002,-9.196894825E-004,1.117152255E-002,3.987635841E-003
2017-06-13T13:22:58.2500000-03:00,2.721000000E+001,1.088567938E-003,5.290152219E-006,2.300033091E-003,8.672979175E+002,-1.470468822E-003,6.540428847E-003,2.426383664E-003
2017-06-13T13:22:58.3500000-03:00,2.731000000E+001,8.282413215E-004,1.051463177E-005,3.242627294E-003,8.673407241E+002,-1.835358795E-003,8.608599193E-003,3.167384258E-003
2017-06-13T13:22:58.4500000-03:00,2.741000000E+001,1.542462024E-003,6.908482683E-006,2.628399262E-003,8.673056579E+002,-9.759659879E-004,7.327633910E-003,2.918914626E-003
2017-06-13T13:22:58.5500000-03:00,2.751000000E+001,9.727465965E-004,9.077491986E-006,3.012887649E-003,8.672000766E+002,-2.476218855E-003,8.294656873E-003,3.002518561E-003
2017-06-13T13:22:58.6500000-03:00,2.761000000E+001,9.387554568E-004,1.000224732E-005,3.162632973E-003,8.673114659E+002,-1.815127558E-003,8.818589151E-003,3.126043557E-003
2017-06-13T13:22:58.7500000-03:00,2.771000000E+001,1.196154296E-003,9.441805273E-006,3.072752068E-003,8.672887099E+002,-1.154078520E-003,8.745751344E-003,3.134246464E-003
2017-06-13T13:22:58.8500000-03:00,2.781000000E+001,1.380280946E-003,6.270927994E-006,2.504182101E-003,8.673773598E+002,-1.217894955E-003,7.307369728E-003,2.734837053E-003
2017-06-13T13:22:58.9500000-03:00,2.791000000E+001,1.119612153E-003,8.279255932E-006,2.877369620E-003,8.672555837E+002,-1.023430726E-003,8.309175260E-003,2.934769153E-003
2017-06-13T13:22:59.0500000-03:00,2.801000000E+001,1.559433928E-003,1.227024001E-005,3.502890237E-003,8.672653742E+002,-1.909649000E-003,9.886435233E-003,3.652220446E-003
2017-06-13T13:22:59.1500000-03:00,2.811000000E+001,9.469440718E-004,1.130102034E-005,3.361699026E-003,8.673522668E+002,-2.083276864E-003,9.334162809E-003,3.307877641E-003
2017-06-13T13:22:59.2500000-03:00,2.821000000E+001,1.023559890E-003,1.093834033E-005,3.307316182E-003,8.673671166E+002,-1.880284050E-003,9.509637952E-003,3.281865937E-003
2017-06-13T13:22:59.3500000-03:00,2.831000000E+001,1.081819025E-003,8.552273010E-006,2.924426954E-003,8.671913055E+002,-1.080315444E-003,8.635757491E-003,2.961815804E-003
2017-06-13T13:22:59.4500000-03:00,2.841000000E+001,1.693420300E-003,8.338808989E-006,2.887699602E-003,8.673131700E+002,-1.239637728E-003,9.038086049E-003,3.206235638E-003
2017-06-13T13:22:59.5500000-03:00,2.851000000E+001,1.312025137E-003,8.872145344E-006,2.978614669E-003,8.673749579E+002,-1.716534956E-003,8.487937972E-003,3.099638911E-003
2017-06-13T13:22:59.6500000-03:00,2.861000000E+001,1.076290208E-003,8.603900109E-006,2.933240547E-003,8.671125592E+002,-8.551656501E-004,8.404991589E-003,2.967543061E-003
2017-06-13T13:22:59.7500000-03:00,2.871000000E+001,3.444100984E-004,8.771168641E-006,2.961615883E-003,8.672086408E+002,-2.946285531E-003,7.584542036E-003,2.813398774E-003
2017-06-13T13:22:59.8500000-03:00,2.881000000E+001,6.856730049E-004,8.935162827E-006,2.989174272E-003,8.673136956E+002,-1.335258014E-003,8.327318355E-003,2.900433489E-003
2017-06-13T13:22:59.9500000-03:00,2.891000000E+001,1.455820640E-003,9.784214054E-006,3.127972835E-003,8.673696726E+002,-7.598527009E-004,9.359491058E-003,3.288843702E-003
2017-06-13T13:23:00.0500000-03:00,2.901000000E+001,1.410229544E-003,1.017518815E-005,3.189857074E-003,8.672678265E+002,-2.652914496E-003,9.058677591E-003,3.321650050E-003
2017-06-13T13:23:00.1500000-03:00,2.911000000E+001,1.839902195E-003,5.570242790E-006,2.360136180E-003,8.673222875E+002,-6.536197907E-005,7.723982912E-003,2.887311381E-003
2017-06-13T13:23:00.2500000-03:00,2.921000000E+001,1.536236843E-003,1.078297387E-005,3.283743880E-003,8.673283127E+002,-1.136394334E-003,9.740523063E-003,3.456137917E-003
2017-06-13T13:23:00.3500000-03:00,2.931000000E+001,7.674101184E-004,9.099358468E-006,3.016514291E-003,8.672174706E+002,-1.652825507E-003,8.142364211E-003,2.945715011E-003
2017-06-13T13:23:00.4500000-03:00,2.941000000E+001,1.077099422E-003,5.093870959E-006,2.256960558E-003,8.672922528E+002,-8.050058968E-004,6.798579358E-003,2.384958797E-003
2017-06-13T13:23:00.5500000-03:00,2.951000000E+001,1.343492127E-003,1.042177525E-005,3.228277443E-003,8.673024269E+002,-3.101753769E-003,8.556872606E-003,3.326976302E-003
2017-06-13T13:23:00.6500000-03:00,2.961000000E+001,1.253958080E-003,1.090840184E-005,3.302786980E-003,8.673451393E+002,-1.308085746E-003,9.761026129E-003,3.356898577E-003
2017-06-13T13:23:00.7500000-03:00,2.971000000E+001,1.714487521E-003,6.355032509E-006,2.520918981E-003,8.672274287E+002,-6.626546965E-004,7.938332856E-003,2.930594692E-003
2017-06-13T13:23:00.8500000-03:00,2.981000000E+001,1.269725278E-003,7.124332259E-006,2.669144481E-003,8.671007826E+002,-1.156961080E-003,7.340951823E-003,2.818677361E-003
2017-06-13T13:23:00.9500000-03:00,2.991000000E+001,9.547220769E-004,1.227769723E-005,3.503954514E-003,8.672478764E+002,-1.898919698E-003,9.765228257E-003,3.438750194E-003
2017-06-13T13:23:01.0500000-03:00,3.001000000E+001,1.214580921E-003,1.022189661E-005,3.197170094E-003,8.672753023E+002,-2.317925682E-003,9.019165300E-003,3.249821092E-003
2017-06-13T13:23:01.1500000-03:00,3.011000000E+001,4.662046267E-004,1.312805596E-005,3.623265925E-003,8.671183913E+002,-2.643831773E-003,9.266945533E-003,3.447713711E-003
2017-06-13T13:23:01.2500000-03:00,3.021000000E+001,7.199489078E-004,8.552287666E-006,2.924429460E-003,8.673503355E+002,-2.664863132E-003,7.101792376E-003,2.849624521E-003
2017-06-13T13:23:01.3500000-03:00,3.031000000E+001,1.889631930E-003,8.945921471E-006,2.990973332E-003,8.673705077E+002,-1.873102388E-003,8.783970959E-003,3.394501293E-003
2017-06-13T13:23:01.4500000-03:00,3.041000000E+001,8.992582637E-004,7.330424804E-006,2.707475726E-003,8.672392943E+002,-1.516794087E-003,7.516356651E-003,2.706399561E-003
2017-06-13T13:23:01.5500000-03:00,3.051000000E+001,1.266295598E-003,9.213252278E-006,3.035333965E-003,8.672587529E+002,-1.580427052E-003,8.727294393E-003,3.129386860E-003
2017-06-13T13:23:01.6500000-03:00,3.061000000E+001,1.215094209E-003,9.583013039E-006,3.095644204E-003,8.671452320E+002,-1.823768485E-003,8.699533530E-003,3.161437608E-003
2017-06-13T13:23:01.7500000-03:00,3.071000000E+001,1.486706079E-003,5.244381046E-006,2.290061363E-003,8.671599610E+002,-5.907739978E-004,7.120856084E-003,2.621443687E-003
2017-06-13T13:23:01.8500000-03:00,3.081000000E+001,1.574637506E-003,1.061619967E-005,3.258251013E-003,8.674112850E+002,-3.786341986E-004,1.000676118E-002,3.451971205E-003
2017-06-13T13:23:01.9500000-03:00,3.091000000E+001,1.484427790E-003,9.267581933E-006,3.044270345E-003,8.672923746E+002,-1.034965622E-003,8.814118803E-003,3.231311881E-003
2017-06-13T13:23:02.0500000-03:00,3.101000000E+001,1.543971613E-003,1.016105388E-005,3.187640801E-003,8.672335117E+002,-1.061621355E-003,9.541068226E-003,3.378741812E-003
2017-06-13T13:23:02.1500000-03:00,3.111000000E+001,1.169042309E-003,1.230006109E-005,3.507144292E-003,8.672628238E+002,-2.425236860E-003,9.854215197E-003,3.507142363E-003
2017-06-13T13:23:02.2500000-03:00,3.121000000E+001,1.708400015E-003,6.738405561E-006,2.595843902E-003,8.672638893E+002,-1.699384651E-003,7.225765847E-003,2.984681632E-003
2017-06-13T13:23:02.3500000-03:00,3.131000000E+001,1.253257103E-003,6.296433079E-006,2.509269431E-003,8.671311222E+002,-1.235224656E-003,7.095779292E-003,2.677215488E-003
2017-06-13T13:23:02.4500000-03:00,3.141000000E+001,1.431679584E-003,1.010918424E-005,3.179494338E-003,8.672811192E+002,-1.643613214E-003,9.557306767E-003,3.321994579E-003
2017-06-13T13:23:02.5500000-03:00,3.151000000E+001,1.504134463E-003,7.265695371E-006,2.695495385E-003,8.672223252E+002,-2.808419056E-003,7.334345952E-003,2.953102837E-003
2017-06-13T13:23:02.6500000-03:00,3.161000000E+001,1.729856737E-003,8.127197030E-006,2.850823921E-003,8.673073145E+002,-9.964335477E-004,8.634254336E-003,3.196338447E-003
2017-06-13T13:23:02.7500000-03:00,3.171000000E+001,1.207320884E-003,1.198354784E-005,3.461726136E-003,8.673586174E+002,-1.502009458E-003,9.918674827E-003,3.479894573E-003
2017-06-13T13:23:02.8500000-03:00,3.181000000E+001,1.507669890E-003,8.378803562E-006,2.894616307E-003,8.672609580E+002,-3.742869303E-004,8.960339241E-003,3.117834807E-003
2017-06-13T13:23:02.9500000-03:00,3.191000000E+001,1.456155283E-003,8.087286411E-006,2.843815467E-003,8.673188266E+002,-1.501237508E-003,8.452913724E-003,3.051079684E-003
2017-06-13T13:23:03.0500000-03:00,3.201000000E+001,1.291538341E-003,9.452144904E-006,3.074434079E-003,8.673173034E+002,-7.778059888E-004,9.234611876E-003,3.173322843E-003
2017-06-13T13:23:03.1500000-03:00,3.211000000E+001,1.346131779E-003,1.208419321E-005,3.476232617E-003,8.672050729E+002,-1.954935025E-003,9.977609850E-003,3.543102572E-003
2017-06-13T13:23:03.2500000-03:00,3.221000000E+001,1.850001775E-003,8.167143389E-006,2.857821441E-003,8.673462158E+002,-2.458149393E-004,8.847082965E-003,3.268361911E-003
2017-06-13T13:23:03.3500000-03:00,3.231000000E+001,1.123594647E-003,7.239221800E-006,2.690580198E-003,8.672599313E+002,-1.521925908E-003,7.514931727E-003,2.774406018E-003
2017-06-13T13:23:03.4500000-03:00,3.241000000E+001,1.330919531E-003,9.284227848E-006,3.047003093E-003,8.672699495E+002,-8.454457275E-004,8.975252509E-003,3.166069136E-003
2017-06-13T13:23:03.5500000-03:00,3.251000000E+001,9.753224254E-004,7.494906992E-006,2.737682778E-003,8.673544880E+002,-7.348731160E-004,7.975402288E-003,2.759237826E-003
2017-06-13T13:23:03.6500000-03:00,3.261000000E+001,1.077624321E-003,9.817276087E-006,3.133253275E-003,8.673697204E+002,-1.563420054E-003,8.751091547E-003,3.144477987E-003
2017-06-13T13:23:03.7500000-03:00,3.271000000E+001,1.348834047E-003,7.843953909E-006,2.800705966E-003,8.672950197E+002,-1.215077820E-003,7.820231840E-003,2.965089672E-003
2017-06-13T13:23:03.8500000-03:00,3.281000000E+001,1.240470181E-003,1.231666275E-005,3.509510329E-003,8.672279503E+002,-2.116538119E-003,9.920004755E-003,3.533682348E-003
2017-06-13T13:23:03.9500000-03:00,3.291000000E+001,1.593026733E-003,1.102730631E-005,3.320738820E-003,8.674707130E+002,-1.415689825E-003,9.621280245E-003,3.512802902E-003
2017-06-13T13:23:04.0500000-03:00,3.301000000E+001,1.472667645E-003,8.308110886E-006,2.882379379E-003,8.673260360E+002,-1.323822304E-003,8.445850573E-003,3.090912074E-003
2017-06-13T13:23:04.1500000-03:00,3.311000000E+001,1.039147215E-003,6.054562845E-006,2.460602131E-003,8.672426719E+002,-1.395297470E-003,7.179357577E-003,2.541979656E-003
2017-06-13T13:23:04.2500000-03:00,3.321000000E+001,8.908615968E-004,8.056783708E-006,2.838447411E-003,8.673390047E+002,-2.456071554E-003,7.151701488E-003,2.820499938E-003
2017-06-13T13:23:04.3500000-03:00,3.331000000E+001,4.180086172E-004,9.545935193E-006,3.089649688E-003,8.672268379E+002,-2.877944382E-003,8.002309129E-003,2.942788972E-003
2017-06-13T13:23:04.4500000-03:00,3.341000000E+001,9.459656810E-004,1.176353666E-005,3.429801257E-003,8.673290313E+002,-2.639379585E-003,9.461160749E-003,3.369173208E-003
2017-06-13T13:23:04.5500000-03:00,3.351000000E+001,1.077639686E-003,7.891201301E-006,2.809128210E-003,8.673029090E+002,-1.907286933E-003,8.075534366E-003,2.859319578E-003
2017-06-13T13:23:04.6500000-03:00,3.361000000E+001,4.479559591E-004,4.314045600E-006,2.077028069E-003,8.672171995E+002,-2.651658608E-003,4.599816166E-003,2.008823472E-003
2017-06-13T13:23:04.7500000-03:00,3.371000000E+001,1.018770634E-003,6.694877092E-006,2.587446056E-003,8.672818494E+002,-1.604789170E-003,7.077300455E-003,2.643651918E-003
